date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,wind_speed_10m,wind_direction_10m,wind_gusts_10m,game_id,week_id,timezone_abbreviation
2024-09-30 04:00:00+00:00,76.7768,93.33968,85.282936,0.0,0.0,0.0,0.0,5.1463156,137.64261,6.711,63,40,b'GMT-4'
2024-09-30 05:00:00+00:00,76.416794,93.89417,84.78128,0.0,0.0,0.0,0.0,5.2223296,136.73567,6.9346995,63,40,b'GMT-4'
2024-09-30 06:00:00+00:00,76.7768,93.05913,85.22374,0.0,0.0,0.0,0.0,5.15603,139.39879,6.9346995,63,40,b'GMT-4'
2024-09-30 07:00:00+00:00,78.5768,90.90617,88.56312,0.0,0.0,0.0,0.0,3.0936182,167.4712,5.8162,63,40,b'GMT-4'
2024-09-30 08:00:00+00:00,75.8768,96.46196,86.37718,0.0,0.0,0.0,0.0,0.55925,323.13,3.5792,63,40,b'GMT-4'
2024-09-30 09:00:00+00:00,75.246796,99.400986,85.581924,0.003937008,0.003937008,0.0,0.0,1.3468524,318.36655,2.9081,63,40,b'GMT-4'
2024-09-30 10:00:00+00:00,75.4268,99.40144,84.82488,0.003937008,0.003937008,0.0,0.0,3.8291273,353.29025,6.0399003,63,40,b'GMT-4'
2024-09-30 11:00:00+00:00,75.4268,99.10335,83.914085,0.0,0.0,0.0,0.0,5.8526516,26.075302,10.0665,63,40,b'GMT-4'
2024-09-30 12:00:00+00:00,76.9568,96.47755,86.177414,0.0,0.0,0.0,0.0,5.1814446,32.660904,9.619101,63,40,b'GMT-4'
2024-09-30 13:00:00+00:00,81.636795,86.27807,91.6786,0.031496063,0.031496063,0.0,0.0,5.1463156,181.24533,10.290199,63,40,b'GMT-4'
2024-09-30 14:00:00+00:00,81.9068,83.757286,91.97874,0.015748031,0.015748031,0.0,0.0,4.1020136,281.00348,11.8561,63,40,b'GMT-4'
2024-09-30 15:00:00+00:00,84.3368,81.21424,96.96248,0.003937008,0.003937008,0.0,0.0,0.9017635,352.87506,10.5139,63,40,b'GMT-4'
2024-09-30 16:00:00+00:00,87.0368,74.72097,100.28959,0.0,0.0,0.0,0.0,3.3629484,93.814,10.0665,63,40,b'GMT-4'
2024-09-30 17:00:00+00:00,88.746796,67.892624,100.22476,0.003937008,0.003937008,0.0,0.0,7.4772367,111.960625,15.8827,63,40,b'GMT-4'
2024-09-30 18:00:00+00:00,89.0168,65.1387,99.01097,0.0,0.0,0.0,0.0,8.605911,117.89718,17.896,63,40,b'GMT-4'
2024-09-30 19:00:00+00:00,88.4768,65.468666,97.73195,0.0,0.0,0.0,0.0,8.658809,118.5513,18.119701,63,40,b'GMT-4'
2024-09-30 20:00:00+00:00,87.666794,67.97943,96.490746,0.0,0.0,0.0,0.0,8.408858,118.61037,17.6723,63,40,b'GMT-4'
2024-09-30 21:00:00+00:00,86.8568,69.5421,94.42439,0.0,0.0,0.0,0.0,8.785745,121.464096,17.2249,63,40,b'GMT-4'
2024-09-30 22:00:00+00:00,85.0568,73.87672,93.30301,0.003937008,0.003937008,0.0,0.0,7.3216915,124.41843,17.0012,63,40,b'GMT-4'
2024-09-30 23:00:00+00:00,82.9868,80.6369,92.95617,0.0,0.0,0.0,0.0,4.2029414,115.20109,13.422,63,40,b'GMT-4'
2024-10-01 00:00:00+00:00,81.636795,84.495,91.86925,0.0,0.0,0.0,0.0,3.72311,122.73522,7.1584,63,40,b'GMT-4'
2024-10-01 01:00:00+00:00,80.0168,90.68704,90.50438,0.0,0.0,0.0,0.0,3.9576569,137.29063,6.9346995,63,40,b'GMT-4'
2024-10-01 02:00:00+00:00,78.666794,93.38995,88.85925,0.0,0.0,0.0,0.0,3.9671288,139.574,5.5924997,63,40,b'GMT-4'
2024-10-01 03:00:00+00:00,78.1268,93.37564,87.71117,0.0,0.0,0.0,0.0,4.587214,135.0001,5.8162,63,40,b'GMT-4'
