date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,wind_speed_10m,wind_direction_10m,wind_gusts_10m,game_id,week_id,timezone_abbreviation
2024-09-22 04:00:00+00:00,75.443,84.64192,81.28639,0.0,0.0,0.0,0.0,5.7032533,64.440094,12.974601,36,39,b'GMT-4'
2024-09-22 05:00:00+00:00,74.543,86.9581,80.634964,0.0,0.0,0.0,0.0,5.0020843,63.435013,9.1717,36,39,b'GMT-4'
2024-09-22 06:00:00+00:00,74.003,88.2746,79.775055,0.0,0.0,0.0,0.0,5.645932,56.3099,8.948,36,39,b'GMT-4'
2024-09-22 07:00:00+00:00,73.55299,89.34389,79.223465,0.0,0.0,0.0,0.0,5.7730203,54.46224,9.395399,36,39,b'GMT-4'
2024-09-22 08:00:00+00:00,73.193,90.432014,78.8293,0.0,0.0,0.0,0.0,5.8547893,46.54811,9.619101,36,39,b'GMT-4'
2024-09-22 09:00:00+00:00,72.833,91.81619,78.518074,0.0,0.0,0.0,0.0,5.8547893,43.451904,10.0665,36,39,b'GMT-4'
2024-09-22 10:00:00+00:00,72.563,92.65598,78.56673,0.0,0.0,0.0,0.0,5.101145,37.875053,9.619101,36,39,b'GMT-4'
2024-09-22 11:00:00+00:00,72.382996,93.5068,78.54602,0.0,0.0,0.0,0.0,4.8393707,33.6901,8.5006,36,39,b'GMT-4'
2024-09-22 12:00:00+00:00,73.373,91.83391,79.27942,0.0,0.0,0.0,0.0,6.023307,31.328646,9.8428,36,39,b'GMT-4'
2024-09-22 13:00:00+00:00,76.163,87.83803,82.40046,0.0,0.0,0.0,0.0,7.137398,32.195713,13.6456995,36,39,b'GMT-4'
2024-09-22 14:00:00+00:00,79.493,81.36477,86.15628,0.0,0.0,0.0,0.0,7.4764,38.92756,15.2116,36,39,b'GMT-4'
2024-09-22 15:00:00+00:00,82.103,73.82633,89.54933,0.0,0.0,0.0,0.0,6.4872994,46.39711,15.2116,36,39,b'GMT-4'
2024-09-22 16:00:00+00:00,84.083,67.18015,93.26532,0.0,0.0,0.0,0.0,4.966946,35.837746,14.5405,36,39,b'GMT-4'
2024-09-22 17:00:00+00:00,85.343,61.81973,94.73813,0.0,0.0,0.0,0.0,4.740118,19.290138,12.5272,36,39,b'GMT-4'
2024-09-22 18:00:00+00:00,86.423,58.0989,95.55422,0.0,0.0,0.0,0.0,4.7821593,10.784258,12.5272,36,39,b'GMT-4'
2024-09-22 19:00:00+00:00,86.783005,57.260597,95.15258,0.0,0.0,0.0,0.0,5.3172884,22.249071,12.750899,36,39,b'GMT-4'
2024-09-22 20:00:00+00:00,87.413,53.261333,94.07173,0.0,0.0,0.0,0.0,5.1060476,28.810698,12.974601,36,39,b'GMT-4'
2024-09-22 21:00:00+00:00,87.413,54.09013,91.86281,0.0,0.0,0.0,0.0,6.829264,31.607454,13.1983,36,39,b'GMT-4'
2024-09-22 22:00:00+00:00,86.243,56.663204,89.30858,0.0,0.0,0.0,0.0,10.439865,44.999897,17.4486,36,39,b'GMT-4'
2024-09-22 23:00:00+00:00,81.473,73.54382,86.289314,0.0,0.0,0.0,0.0,10.362889,57.3391,20.3567,36,39,b'GMT-4'
2024-09-23 00:00:00+00:00,80.213,77.09512,85.74815,0.0,0.0,0.0,0.0,8.908766,61.504463,16.7775,36,39,b'GMT-4'
2024-09-23 01:00:00+00:00,80.393,77.8154,84.97069,0.0,0.0,0.0,0.0,11.788374,56.611465,18.790798,36,39,b'GMT-4'
2024-09-23 02:00:00+00:00,78.772995,80.332054,83.91286,0.0,0.0,0.0,0.0,9.606085,62.24156,19.0145,36,39,b'GMT-4'
2024-09-23 03:00:00+00:00,78.05299,81.76044,83.23384,0.0,0.0,0.0,0.0,9.26939,70.253075,15.8827,36,39,b'GMT-4'
