date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,wind_speed_10m,wind_direction_10m,wind_gusts_10m,game_id,week_id,timezone_abbreviation
2024-10-13 06:00:00+00:00,59.4347,32.481876,54.773026,0.0,0.0,0.0,0.0,1.2505211,259.69522,4.6976995,87,42,b'GMT-6'
2024-10-13 07:00:00+00:00,52.2347,44.536755,46.815918,0.0,0.0,0.0,0.0,3.512161,232.76509,5.1450996,87,42,b'GMT-6'
2024-10-13 08:00:00+00:00,48.994698,53.799717,43.86881,0.0,0.0,0.0,0.0,3.4456334,215.75398,4.9214,87,42,b'GMT-6'
2024-10-13 09:00:00+00:00,47.374702,59.476448,42.551464,0.0,0.0,0.0,0.0,3.109752,217.6943,4.474,87,42,b'GMT-6'
2024-10-13 10:00:00+00:00,46.0247,63.260742,41.41709,0.0,0.0,0.0,0.0,2.7052903,209.7448,4.0266,87,42,b'GMT-6'
2024-10-13 11:00:00+00:00,45.3047,65.94935,40.851208,0.0,0.0,0.0,0.0,2.483473,215.83774,3.8029,87,42,b'GMT-6'
2024-10-13 12:00:00+00:00,45.7547,65.06659,41.49692,0.0,0.0,0.0,0.0,2.056337,224.9999,3.5792,87,42,b'GMT-6'
2024-10-13 13:00:00+00:00,49.264698,50.07954,44.781883,0.0,0.0,0.0,0.0,1.360714,260.53775,3.5792,87,42,b'GMT-6'
2024-10-13 14:00:00+00:00,49.3547,50.275845,44.710655,0.0,0.0,0.0,0.0,1.806992,248.19853,2.4607,87,42,b'GMT-6'
2024-10-13 15:00:00+00:00,54.0347,43.077835,48.593697,0.0,0.0,0.0,0.0,3.8567982,343.1415,7.6058,87,42,b'GMT-6'
2024-10-13 16:00:00+00:00,57.7247,35.55736,49.975014,0.0,0.0,0.0,0.0,8.807788,342.25522,17.0012,87,42,b'GMT-6'
2024-10-13 17:00:00+00:00,60.1547,33.807625,52.84178,0.0,0.0,0.0,0.0,8.09117,354.4471,17.896,87,42,b'GMT-6'
2024-10-13 18:00:00+00:00,62.494698,31.691038,56.16403,0.0,0.0,0.0,0.0,7.523939,11.142857,17.4486,87,42,b'GMT-6'
2024-10-13 19:00:00+00:00,64.7447,29.182419,59.06344,0.0,0.0,0.0,0.0,7.436974,12.154927,17.2249,87,42,b'GMT-6'
2024-10-13 20:00:00+00:00,66.5447,26.920233,60.71456,0.0,0.0,0.0,0.0,7.523939,11.142857,17.0012,87,42,b'GMT-6'
2024-10-13 21:00:00+00:00,67.1747,25.584208,60.354958,0.0,0.0,0.0,0.0,7.6090894,1.6846573,17.0012,87,42,b'GMT-6'
2024-10-13 22:00:00+00:00,66.9947,25.185797,59.543964,0.0,0.0,0.0,0.0,7.9421377,0.80690974,17.0012,87,42,b'GMT-6'
2024-10-13 23:00:00+00:00,66.3647,26.02434,59.32859,0.0,0.0,0.0,0.0,7.053648,345.30264,16.330101,87,42,b'GMT-6'
2024-10-14 00:00:00+00:00,63.7547,29.451138,57.573864,0.0,0.0,0.0,0.0,5.3137574,310.73203,13.6456995,87,42,b'GMT-6'
2024-10-14 01:00:00+00:00,58.4447,35.935448,52.648224,0.0,0.0,0.0,0.0,4.501876,296.56497,6.9346995,87,42,b'GMT-6'
2024-10-14 02:00:00+00:00,58.8947,35.361305,54.39486,0.0,0.0,0.0,0.0,1.4323789,308.65982,5.3688,87,42,b'GMT-6'
2024-10-14 03:00:00+00:00,56.1047,40.24572,51.18284,0.0,0.0,0.0,0.0,2.6937048,184.76355,3.1318,87,42,b'GMT-6'
2024-10-14 04:00:00+00:00,54.6647,44.444347,50.199333,0.0,0.0,0.0,0.0,2.0532932,209.35765,3.3555,87,42,b'GMT-6'
2024-10-14 05:00:00+00:00,51.874702,51.581783,47.63463,0.0,0.0,0.0,0.0,1.9788284,222.70937,3.3555,87,42,b'GMT-6'
