date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,wind_speed_10m,wind_direction_10m,wind_gusts_10m,game_id,week_id,timezone_abbreviation
2024-10-13 07:00:00+00:00,71.0537,15.50189,62.65377,0.0,0.0,0.0,0.0,7.724941,235.6196,12.750899,88,42,b'GMT-7'
2024-10-13 08:00:00+00:00,68.083694,17.820847,60.428825,0.0,0.0,0.0,0.0,6.1922894,253.20154,10.290199,88,42,b'GMT-7'
2024-10-13 09:00:00+00:00,67.0037,18.707674,59.15178,0.0,0.0,0.0,0.0,6.7296157,248.5522,8.0532,88,42,b'GMT-7'
2024-10-13 10:00:00+00:00,66.0137,19.069067,58.174553,0.0,0.0,0.0,0.0,6.6057816,241.69934,8.5006,88,42,b'GMT-7'
2024-10-13 11:00:00+00:00,65.7437,19.24859,58.274757,0.0,0.0,0.0,0.0,5.7295156,231.34016,7.8295,88,42,b'GMT-7'
2024-10-13 12:00:00+00:00,67.3637,17.993494,60.107414,0.0,0.0,0.0,0.0,5.15603,220.60121,6.711,88,42,b'GMT-7'
2024-10-13 13:00:00+00:00,73.3037,13.620205,66.882614,0.0,0.0,0.0,0.0,2.7306066,235.0079,5.8162,88,42,b'GMT-7'
2024-10-13 14:00:00+00:00,73.2137,13.454002,67.31792,0.0,0.0,0.0,0.0,1.4014765,208.61037,3.3555,88,42,b'GMT-7'
2024-10-13 15:00:00+00:00,72.8537,13.775356,66.97572,0.0,0.0,0.0,0.0,1.4236181,224.9999,2.237,88,42,b'GMT-7'
2024-10-13 16:00:00+00:00,73.7537,13.313552,67.46336,0.0,0.0,0.0,0.0,2.3779638,311.18582,4.9214,88,42,b'GMT-7'
2024-10-13 17:00:00+00:00,77.4437,12.046472,70.89841,0.0,0.0,0.0,0.0,3.109752,322.3057,8.2769,88,42,b'GMT-7'
2024-10-13 18:00:00+00:00,80.593704,11.5439625,74.84182,0.0,0.0,0.0,0.0,3.5861838,3.5762644,9.619101,88,42,b'GMT-7'
2024-10-13 19:00:00+00:00,83.5637,10.483724,78.51947,0.0,0.0,0.0,0.0,4.316019,31.218353,11.184999,88,42,b'GMT-7'
2024-10-13 20:00:00+00:00,86.4437,9.559312,81.38522,0.0,0.0,0.0,0.0,5.0020843,63.435013,11.8561,88,42,b'GMT-7'
2024-10-13 21:00:00+00:00,89.3237,8.692757,82.784706,0.0,0.0,0.0,0.0,7.2840033,93.521385,14.5405,88,42,b'GMT-7'
2024-10-13 22:00:00+00:00,91.39369,7.7829976,83.0002,0.0,0.0,0.0,0.0,8.920695,120.10122,16.1064,88,42,b'GMT-7'
2024-10-13 23:00:00+00:00,92.0237,7.2338023,82.97537,0.0,0.0,0.0,0.0,8.791438,143.2758,16.330101,88,42,b'GMT-7'
2024-10-14 00:00:00+00:00,91.2137,7.5335402,82.41424,0.0,0.0,0.0,0.0,8.287474,158.62932,15.4353,88,42,b'GMT-7'
2024-10-14 01:00:00+00:00,85.1837,9.436024,78.20357,0.0,0.0,0.0,0.0,4.1790605,74.47583,11.4087,88,42,b'GMT-7'
2024-10-14 02:00:00+00:00,82.6637,9.662731,74.20201,0.0,0.0,0.0,0.0,7.365983,41.922462,10.5139,88,42,b'GMT-7'
2024-10-14 03:00:00+00:00,83.9237,9.750936,77.67296,0.0,0.0,0.0,0.0,2.4093227,248.19853,9.619101,88,42,b'GMT-7'
2024-10-14 04:00:00+00:00,77.4437,12.657553,68.88293,0.0,0.0,0.0,0.0,8.171177,250.82089,10.5139,88,42,b'GMT-7'
2024-10-14 05:00:00+00:00,73.9337,15.991606,66.16539,0.0,0.0,0.0,0.0,7.042999,237.31944,10.5139,88,42,b'GMT-7'
2024-10-14 06:00:00+00:00,71.4137,17.475481,63.560593,0.0,0.0,0.0,0.0,7.27025,233.13002,9.1717,88,42,b'GMT-7'
