date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,wind_speed_10m,wind_direction_10m,wind_gusts_10m,game_id,week_id,timezone_abbreviation
2024-11-03 04:00:00+00:00,48.1361,56.4563,41.780838,0.0,0.0,0.0,0.0,6.508478,19.057802,10.9613,130,45,b'GMT-4'
2024-11-03 05:00:00+00:00,47.0561,59.218716,41.040253,0.0,0.0,0.0,0.0,5.774104,21.59538,11.4087,130,45,b'GMT-4'
2024-11-03 06:00:00+00:00,45.7061,62.092113,39.60292,0.0,0.0,0.0,0.0,5.945961,16.389616,10.5139,130,45,b'GMT-4'
2024-11-03 07:00:00+00:00,44.536102,64.21516,38.343376,0.0,0.0,0.0,0.0,6.054382,11.725089,10.5139,130,45,b'GMT-4'
2024-11-03 08:00:00+00:00,43.8161,65.05678,37.380432,0.0,0.0,0.0,0.0,6.4930825,10.922761,11.184999,130,45,b'GMT-4'
2024-11-03 09:00:00+00:00,43.2761,65.460785,36.810146,0.0,0.0,0.0,0.0,6.430159,13.069325,11.4087,130,45,b'GMT-4'
2024-11-03 10:00:00+00:00,42.5561,66.80812,36.220673,0.0,0.0,0.0,0.0,6.054382,11.725089,11.184999,130,45,b'GMT-4'
2024-11-03 11:00:00+00:00,41.836098,68.43634,35.643734,0.0,0.0,0.0,0.0,5.6823764,10.203924,10.5139,130,45,b'GMT-4'
2024-11-03 12:00:00+00:00,41.5661,69.90771,35.243446,0.0,0.0,0.0,0.0,6.0904355,7.3859525,10.290199,130,45,b'GMT-4'
2024-11-03 13:00:00+00:00,44.086098,67.96337,38.332275,0.0,0.0,0.0,0.0,5.399008,13.17257,10.7376,130,45,b'GMT-4'
2024-11-03 14:00:00+00:00,47.4161,56.556,41.0617,0.0,0.0,0.0,0.0,6.2675934,34.82457,13.869399,130,45,b'GMT-4'
2024-11-03 15:00:00+00:00,50.2961,49.15936,44.590855,0.0,0.0,0.0,0.0,4.431858,47.045418,13.869399,130,45,b'GMT-4'
2024-11-03 16:00:00+00:00,53.0861,43.711727,47.894558,0.0,0.0,0.0,0.0,3.0855198,46.468742,11.8561,130,45,b'GMT-4'
2024-11-03 17:00:00+00:00,55.4261,40.42754,50.943752,0.0,0.0,0.0,0.0,2.4632406,50.52757,10.5139,130,45,b'GMT-4'
2024-11-03 18:00:00+00:00,57.1361,37.455032,52.18318,0.0,0.0,0.0,0.0,3.183307,71.564964,10.290199,130,45,b'GMT-4'
2024-11-03 19:00:00+00:00,57.6761,37.002186,52.27501,0.0,0.0,0.0,0.0,3.5809472,104.47034,10.7376,130,45,b'GMT-4'
2024-11-03 20:00:00+00:00,57.1361,39.405224,51.501514,0.0,0.0,0.0,0.0,4.52958,122.90524,10.9613,130,45,b'GMT-4'
2024-11-03 21:00:00+00:00,55.2461,43.429802,49.26782,0.0,0.0,0.0,0.0,5.615939,135.80684,11.6324,130,45,b'GMT-4'
2024-11-03 22:00:00+00:00,50.4761,53.250587,45.450073,0.0,0.0,0.0,0.0,3.6415722,132.5104,10.9613,130,45,b'GMT-4'
2024-11-03 23:00:00+00:00,47.6861,61.031414,41.47903,0.0,0.0,0.0,0.0,6.76022,106.33612,8.2769,130,45,b'GMT-4'
2024-11-04 00:00:00+00:00,50.3861,50.985134,44.61568,0.0,0.0,0.0,0.0,4.9530735,96.48298,8.2769,130,45,b'GMT-4'
2024-11-04 01:00:00+00:00,46.966103,56.490814,40.522087,0.0,0.0,0.0,0.0,6.3123446,97.12492,8.948,130,45,b'GMT-4'
2024-11-04 02:00:00+00:00,46.4261,60.860912,40.378216,0.0,0.0,0.0,0.0,5.884628,98.74608,8.5006,130,45,b'GMT-4'
2024-11-04 03:00:00+00:00,45.5261,65.03789,39.583004,0.0,0.0,0.0,0.0,5.954372,95.38922,8.5006,130,45,b'GMT-4'
