Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Jimmy Garoppolo,SFO,20,29,228,4,0,0,0,39,131.9,11.0,2022,164
Elijah Mitchell,SFO,0,0,0,0,0,0,0,0,,11.0,2022,164
Christian McCaffrey,SFO,0,0,0,0,0,0,0,0,,11.0,2022,164
Deebo Samuel,SFO,0,0,0,0,0,0,0,0,,11.0,2022,164
Jordan Mason,SFO,0,0,0,0,0,0,0,0,,11.0,2022,164
Kyle Juszczyk,SFO,0,0,0,0,0,0,0,0,,11.0,2022,164
Brock Purdy,SFO,0,0,0,0,0,0,0,0,,11.0,2022,164
George Kittle,SFO,0,0,0,0,0,0,0,0,,11.0,2022,164
Brandon Aiyuk,SFO,0,0,0,0,0,0,0,0,,11.0,2022,164
Jauan Jennings,SFO,0,0,0,0,0,0,0,0,,11.0,2022,164
Ray-Ray McCloud,SFO,0,0,0,0,0,0,0,0,,11.0,2022,164
Colt McCoy,ARI,24,34,218,0,1,3,30,47,75.4,11.0,2022,164
Trace McSorley,ARI,6,10,59,0,1,0,0,18,37.1,11.0,2022,164
James Conner,ARI,0,0,0,0,0,0,0,0,,11.0,2022,164
Keaontay Ingram,ARI,0,0,0,0,0,0,0,0,,11.0,2022,164
Greg Dortch,ARI,0,0,0,0,0,0,0,0,,11.0,2022,164
DeAndre Hopkins,ARI,0,0,0,0,0,0,0,0,,11.0,2022,164
A.J. Green,ARI,0,0,0,0,0,0,0,0,,11.0,2022,164
Trey McBride,ARI,0,0,0,0,0,0,0,0,,11.0,2022,164
Maxx Williams,ARI,0,0,0,0,0,0,0,0,,11.0,2022,164
Stephen Anderson,ARI,0,0,0,0,0,0,0,0,,11.0,2022,164
Rondale Moore,ARI,0,0,0,0,0,0,0,0,,11.0,2022,164
