Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Cardinals,-28.0,-9.44,-5.0,-3.77,-7.13,-20.26,-16.69,-4.25,0.0,1.43,-1.83,4.27,2.36,-3.43,0.06,11.0,2022,164
49ers,28.0,20.26,16.69,4.25,0.0,9.44,5.0,3.77,7.13,-1.43,-4.27,1.83,3.43,-2.36,-0.06,11.0,2022,164
