Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Jalen Hurts,PHI,16,86,1,23,11.0,2022,158
Miles Sanders,PHI,13,47,0,10,11.0,2022,158
Boston Scott,PHI,3,8,0,3,11.0,2022,158
DeVonta Smith,PHI,0,0,0,0,11.0,2022,158
A.J. Brown,PHI,0,0,0,0,11.0,2022,158
Quez Watkins,PHI,0,0,0,0,11.0,2022,158
Zach Pascal,PHI,0,0,0,0,11.0,2022,158
Jack Stoll,PHI,0,0,0,0,11.0,2022,158
Kenneth Gainwell,PHI,1,0,0,0,11.0,2022,158
Matt Ryan,IND,1,1,0,1,11.0,2022,158
Jonathan Taylor,IND,22,84,1,28,11.0,2022,158
Deon Jackson,IND,1,7,0,7,11.0,2022,158
Zack Moss,IND,2,7,0,7,11.0,2022,158
Michael Pittman Jr.,IND,0,0,0,0,11.0,2022,158
Parris Campbell,IND,0,0,0,0,11.0,2022,158
Alec Pierce,IND,0,0,0,0,11.0,2022,158
Kylen Granson,IND,0,0,0,0,11.0,2022,158
Mo Alie-Cox,IND,0,0,0,0,11.0,2022,158
