Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Kyler Gordon,CHI,0,4,4,100.0%,25.0,6.3,6.3,1.0,132.3,2.3,9.0,16.0,3,0,0,0.0,0,7,0,0.0%,11.0,2022,156
Jack Sanborn,CHI,0,2,2,100.0%,18.0,9.0,9.0,0.0,104.2,0.5,1.0,17.0,3,0,1,0.0,1,9,0,0.0%,11.0,2022,156
Eddie Jackson,CHI,0,3,2,66.7%,35.0,17.5,11.7,0.0,106.2,6.0,18.0,17.0,1,0,0,0.0,0,7,0,0.0%,11.0,2022,156
Nicholas Morrow,CHI,0,2,1,50.0%,9.0,9.0,4.5,0.0,62.5,5.5,6.0,3.0,0,0,0,0.0,0,4,0,0.0%,11.0,2022,156
Jaquan Brisker,CHI,0,1,1,100.0%,2.0,2.0,2.0,0.0,79.2,-4.0,-4.0,6.0,0,0,0,0.0,0,11,0,0.0%,11.0,2022,156
Jaylon Johnson,CHI,0,3,1,33.3%,13.0,13.0,4.3,0.0,47.9,16.0,13.0,0.0,0,0,0,0.0,0,2,0,0.0%,11.0,2022,156
Trevis Gipson,CHI,0,1,1,100.0%,19.0,19.0,19.0,0.0,118.7,10.0,10.0,9.0,0,0,0,0.0,0,1,0,0.0%,11.0,2022,156
Joe Thomas,CHI,0,1,1,100.0%,10.0,10.0,10.0,0.0,108.3,3.0,3.0,7.0,0,0,0,0.0,0,3,0,0.0%,11.0,2022,156
Jaylon Jones,CHI,0,1,0,0.0%,,,0.0,,39.6,8.0,,,0,0,0,0.0,0,0,0,,11.0,2022,156
DeAndre Houston-Carson,CHI,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%,11.0,2022,156
Darren Hall,ATL,0,5,4,80.0%,38.0,9.5,7.6,0.0,98.3,13.0,16.0,22.0,0,0,0,0.0,0,7,0,0.0%,11.0,2022,156
Isaiah Oliver,ATL,0,4,3,75.0%,13.0,4.3,3.3,0.0,78.1,0.5,2.0,11.0,0,0,0,0.0,0,4,0,0.0%,11.0,2022,156
AJ Terrell,ATL,0,2,2,100.0%,29.0,14.5,14.5,0.0,118.7,12.5,25.0,4.0,0,0,0,0.0,0,4,0,0.0%,11.0,2022,156
Lorenzo Carter,ATL,0,1,1,100.0%,32.0,32.0,32.0,0.0,118.7,27.0,27.0,5.0,0,3,0,1.0,4,5,1,16.7%,11.0,2022,156
Mykal Walker,ATL,0,3,1,33.3%,6.0,6.0,2.0,0.0,42.4,0.3,-4.0,10.0,0,1,0,0.0,1,8,0,0.0%,11.0,2022,156
DeAundre Alford,ATL,0,1,1,100.0%,16.0,16.0,16.0,1.0,158.3,16.0,16.0,0.0,0,0,0,0.0,0,1,0,0.0%,11.0,2022,156
Richie Grant,ATL,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,3.0,3.0,3.0,0,0,0,0.0,0,6,0,0.0%,11.0,2022,156
Rashaan Evans,ATL,0,1,1,100.0%,13.0,13.0,13.0,0.0,118.7,4.0,4.0,9.0,0,0,0,0.0,0,11,0,0.0%,11.0,2022,156
Arnold Ebiketie,ATL,0,0,0,,,,,,,,,,0,1,0,1.0,2,6,0,0.0%,11.0,2022,156
Timmy Horne,ATL,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%,11.0,2022,156
Grady Jarrett,ATL,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%,11.0,2022,156
Ta'Quon Graham,ATL,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,,11.0,2022,156
Abdullah Anderson,ATL,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,0,0.0%,11.0,2022,156
Jaylinn Hawkins,ATL,1,1,0,0.0%,,,0.0,,0.0,10.0,,,0,0,0,0.0,0,3,0,0.0%,11.0,2022,156
