Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Lions,14.0,9.36,5.73,4.03,0.0,-0.64,-0.89,-3.32,13.2,7.69,-1.87,5.73,2.98,-1.14,1.99,11.0,2022,153
Giants,-14.0,0.64,0.89,3.32,-13.2,-9.36,-5.73,-4.03,0.0,-7.69,-5.73,1.87,1.14,-2.98,-1.99,11.0,2022,153
