Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Travis Kelce,KAN,10,6,115,3,5.0,27,4.5,88,14.7,5.7,0,,0,0.0,0,139.6,11.0,2022,163
Skyy Moore,KAN,6,5,63,0,4.0,56,11.2,7,1.4,11.5,0,,0,0.0,0,110.4,11.0,2022,163
Justin Watson,KAN,4,3,67,0,2.0,54,18.0,13,4.3,21.3,0,,0,0.0,0,116.7,11.0,2022,163
Jody Fortson,KAN,2,2,51,0,2.0,39,19.5,12,6.0,19.5,0,,0,0.0,0,118.7,11.0,2022,163
Noah Gray,KAN,3,2,15,0,1.0,-1,-0.5,16,8.0,5.3,0,,0,0.0,0,78.5,11.0,2022,163
Jerick McKinnon,KAN,1,1,0,0,0.0,-2,-2.0,2,2.0,-5.0,0,,0,0.0,0,79.2,11.0,2022,163
Marquez Valdes-Scantling,KAN,4,1,18,0,1.0,17,17.0,1,1.0,15.5,0,,1,25.0,0,45.8,11.0,2022,163
Kadarius Toney,KAN,1,0,0,0,,0,,0,,0.0,0,,0,0.0,0,39.6,11.0,2022,163
Josh Palmer,LAC,10,8,106,2,5.0,74,9.3,32,4.0,11.1,0,,0,0.0,0,150.4,11.0,2022,163
Keenan Allen,LAC,8,5,94,0,3.0,66,13.2,28,5.6,12.1,0,,0,0.0,1,63.5,11.0,2022,163
DeAndre Carter,LAC,3,3,33,0,1.0,18,6.0,15,5.0,6.0,0,,0,0.0,0,112.5,11.0,2022,163
Austin Ekeler,LAC,2,2,17,0,1.0,4,2.0,13,6.5,2.0,0,,0,0.0,0,102.1,11.0,2022,163
Isaiah Spiller,LAC,2,2,11,0,0.0,-5,-2.5,16,8.0,-2.5,0,,0,0.0,0,89.6,11.0,2022,163
Mike Williams,LAC,1,1,15,0,1.0,15,15.0,0,0.0,15.0,0,,0,0.0,0,118.7,11.0,2022,163
Stone Smartt,LAC,1,1,6,0,1.0,4,4.0,2,2.0,4.0,0,,0,0.0,0,91.7,11.0,2022,163
Justin Herbert,LAC,1,1,-2,0,0.0,-7,-7.0,5,5.0,-7.0,0,,0,0.0,0,79.2,11.0,2022,163
Michael Bandy,LAC,1,0,0,0,,0,,0,,-8.0,0,,0,0.0,0,39.6,11.0,2022,163
