Player,Pos,home_team,team,week,year,game_id
Taylor Heinicke,QB,0,Commanders,11.0,2022,154
Brian Robinson Jr.,RB,0,Commanders,11.0,2022,154
Jahan Dotson,WR,0,Commanders,11.0,2022,154
Curtis Samuel,WR,0,Commanders,11.0,2022,154
Terry McLaurin,WR,0,Commanders,11.0,2022,154
Logan Thomas,TE,0,Commanders,11.0,2022,154
Charles Leno Jr.,T,0,Commanders,11.0,2022,154
Cornelius Lucas,T,0,Commanders,11.0,2022,154
Trai Turner,G,0,Commanders,11.0,2022,154
Andrew Norwell,G,0,Commanders,11.0,2022,154
Tyler Larsen,C,0,Commanders,11.0,2022,154
Montez Sweat,DE,0,Commanders,11.0,2022,154
James Smith-Williams,DE,0,Commanders,11.0,2022,154
Jonathan Allen,DT,0,Commanders,11.0,2022,154
Daron Payne,DT,0,Commanders,11.0,2022,154
Jonathan Bostic,LB,0,Commanders,11.0,2022,154
Jamin Davis,LB,0,Commanders,11.0,2022,154
Kendall Fuller,CB,0,Commanders,11.0,2022,154
Benjamin St-Juste,CB,0,Commanders,11.0,2022,154
Bobby McCain,S,0,Commanders,11.0,2022,154
Darrick Forrest,S,0,Commanders,11.0,2022,154
Kamren Curl,S,0,Commanders,11.0,2022,154
