Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Darnell Mooney,CHI,5,4,29,1,1.0,8,2.0,21,5.3,11.4,0,,0,0.0,0,130.4,11.0,2022,156
Cole Kmet,CHI,4,3,35,0,2.0,31,10.3,4,1.3,8.5,0,,0,0.0,0,101.0,11.0,2022,156
David Montgomery,CHI,4,3,54,0,1.0,31,10.3,23,7.7,10.3,2,1.5,0,0.0,1,77.1,11.0,2022,156
Chase Claypool,CHI,3,2,11,0,1.0,8,4.0,3,1.5,2.7,0,,0,0.0,0,72.9,11.0,2022,156
Equanimeous St. Brown,CHI,2,2,24,0,2.0,11,5.5,13,6.5,5.5,0,,0,0.0,0,116.7,11.0,2022,156
Trestan Ebner,CHI,1,0,0,0,,0,,0,,2.0,0,,0,0.0,0,39.6,11.0,2022,156
Kyle Pitts,ATL,5,3,43,0,2.0,24,8.0,19,6.3,6.4,0,,0,0.0,0,87.9,11.0,2022,156
Damiere Byrd,ATL,2,2,29,0,2.0,13,6.5,16,8.0,6.5,0,,0,0.0,0,118.7,11.0,2022,156
Cordarrelle Patterson,ATL,2,2,7,0,0.0,-7,-3.5,14,7.0,-3.5,0,,0,0.0,0,81.2,11.0,2022,156
Tyler Allgeier,ATL,1,1,9,0,0.0,6,6.0,3,3.0,6.0,0,,0,0.0,0,104.2,11.0,2022,156
KhaDarel Hodge,ATL,1,1,13,0,1.0,13,13.0,0,0.0,13.0,0,,0,0.0,0,118.7,11.0,2022,156
Caleb Huntley,ATL,1,1,2,0,,-4,-4.0,6,6.0,-4.0,0,,0,0.0,0,79.2,11.0,2022,156
Drake London,ATL,3,1,2,1,1.0,2,2.0,0,0.0,4.0,0,,0,0.0,0,81.9,11.0,2022,156
MyCole Pruitt,ATL,1,1,17,0,1.0,4,4.0,13,13.0,4.0,0,,0,0.0,0,118.7,11.0,2022,156
Olamide Zaccheaus,ATL,2,1,9,0,0.0,5,5.0,4,4.0,17.5,0,,0,0.0,0,62.5,11.0,2022,156
