Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Jacoby Brissett,CLE,28,41,324,3,0,1,8,27,116.3,11.0,2022,152
Kareem Hunt,CLE,0,0,0,0,0,0,0,0,,11.0,2022,152
Nick Chubb,CLE,0,0,0,0,0,0,0,0,,11.0,2022,152
Amari Cooper,CLE,0,0,0,0,0,0,0,0,,11.0,2022,152
Donovan Peoples-Jones,CLE,0,0,0,0,0,0,0,0,,11.0,2022,152
Harrison Bryant,CLE,0,0,0,0,0,0,0,0,,11.0,2022,152
David Bell,CLE,0,0,0,0,0,0,0,0,,11.0,2022,152
David Njoku,CLE,0,0,0,0,0,0,0,0,,11.0,2022,152
Pharaoh Brown,CLE,0,0,0,0,0,0,0,0,,11.0,2022,152
Josh Allen,BUF,18,27,197,1,0,2,11,28,100.4,11.0,2022,152
Devin Singletary,BUF,0,0,0,0,0,0,0,0,,11.0,2022,152
James Cook,BUF,0,0,0,0,0,0,0,0,,11.0,2022,152
Dawson Knox,BUF,0,0,0,0,0,0,0,0,,11.0,2022,152
Gabriel Davis,BUF,0,0,0,0,0,0,0,0,,11.0,2022,152
Stefon Diggs,BUF,0,0,0,0,0,0,0,0,,11.0,2022,152
Isaiah McKenzie,BUF,0,0,0,0,0,0,0,0,,11.0,2022,152
Nyheim Hines,BUF,0,0,0,0,0,0,0,0,,11.0,2022,152
