Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Andrew Thomas,T,76,100%,0,0%,2,8%,1,Giants,11.0,2022,153
Mark Glowinski,G,76,100%,0,0%,1,4%,1,Giants,11.0,2022,153
Daniel Jones,QB,76,100%,0,0%,0,0%,1,Giants,11.0,2022,153
Darius Slayton,WR,66,87%,0,0%,0,0%,1,Giants,11.0,2022,153
Matt Peart,T,62,82%,0,0%,2,8%,1,Giants,11.0,2022,153
Saquon Barkley,RB,58,76%,0,0%,0,0%,1,Giants,11.0,2022,153
Lawrence Cager,TE,56,74%,0,0%,1,4%,1,Giants,11.0,2022,153
Jon Feliciano,C,55,72%,0,0%,0,0%,1,Giants,11.0,2022,153
Wan'Dale Robinson,WR,55,72%,0,0%,0,0%,1,Giants,11.0,2022,153
Isaiah Hodgins,WR,45,59%,0,0%,0,0%,1,Giants,11.0,2022,153
Shane Lemieux,G,39,51%,0,0%,2,8%,1,Giants,11.0,2022,153
Joshua Ezeudu,G,37,49%,0,0%,2,8%,1,Giants,11.0,2022,153
Kenny Golladay,WR,33,43%,0,0%,0,0%,1,Giants,11.0,2022,153
Nick Gates,C,25,33%,0,0%,2,8%,1,Giants,11.0,2022,153
Richie James,WR,17,22%,0,0%,6,23%,1,Giants,11.0,2022,153
Matt Breida,RB,15,20%,0,0%,6,23%,1,Giants,11.0,2022,153
Tyre Phillips,T,14,18%,0,0%,1,4%,1,Giants,11.0,2022,153
Tanner Hudson,TE,12,16%,0,0%,5,19%,1,Giants,11.0,2022,153
Chris Myarick,TE,8,11%,0,0%,12,46%,1,Giants,11.0,2022,153
Gary Brightwell,RB,7,9%,0,0%,17,65%,1,Giants,11.0,2022,153
Marcus Johnson,WR,4,5%,0,0%,10,38%,1,Giants,11.0,2022,153
Julian Love,SS,0,0%,67,100%,15,58%,1,Giants,11.0,2022,153
Dexter Lawrence,DT,0,0%,59,88%,9,35%,1,Giants,11.0,2022,153
Jaylon Smith,LB,0,0%,58,87%,0,0%,1,Giants,11.0,2022,153
Leonard Williams,DT,0,0%,57,85%,7,27%,1,Giants,11.0,2022,153
Kayvon Thibodeaux,LB,0,0%,46,69%,0,0%,1,Giants,11.0,2022,153
Jihad Ward,LB,0,0%,43,64%,7,27%,1,Giants,11.0,2022,153
Nick McCloud,CB,0,0%,39,58%,24,92%,1,Giants,11.0,2022,153
Dane Belton,FS,0,0%,39,58%,8,31%,1,Giants,11.0,2022,153
Jason Pinnock,FS,0,0%,37,55%,16,62%,1,Giants,11.0,2022,153
Oshane Ximines,LB,0,0%,34,51%,0,0%,1,Giants,11.0,2022,153
Darnay Holmes,CB,0,0%,34,51%,0,0%,1,Giants,11.0,2022,153
Henry Mondeaux,DT,0,0%,32,48%,0,0%,1,Giants,11.0,2022,153
Micah McFadden,LB,0,0%,31,46%,1,4%,1,Giants,11.0,2022,153
Fabian Moreau,CB,0,0%,30,45%,1,4%,1,Giants,11.0,2022,153
Rodarius Williams,CB,0,0%,27,40%,0,0%,1,Giants,11.0,2022,153
Tomon Fox,LB,0,0%,23,34%,16,62%,1,Giants,11.0,2022,153
Cordale Flott,CB,0,0%,22,33%,11,42%,1,Giants,11.0,2022,153
Tae Crowder,LB,0,0%,21,31%,17,65%,1,Giants,11.0,2022,153
Adoree' Jackson,CB,0,0%,18,27%,2,8%,1,Giants,11.0,2022,153
Justin Ellis,DT,0,0%,17,25%,5,19%,1,Giants,11.0,2022,153
Elerson Smith,LB,0,0%,3,4%,12,46%,1,Giants,11.0,2022,153
Carter Coughlin,LB,0,0%,0,0%,24,92%,1,Giants,11.0,2022,153
Cam Brown,LB,0,0%,0,0%,24,92%,1,Giants,11.0,2022,153
Jamie Gillan,P,0,0%,0,0%,6,23%,1,Giants,11.0,2022,153
Graham Gano,K,0,0%,0,0%,6,23%,1,Giants,11.0,2022,153
Casey Kreiter,LS,0,0%,0,0%,6,23%,1,Giants,11.0,2022,153
