Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Spencer Brown,T,65,100%,0,0%,7,23%,1,Bills,11.0,2022,152
Dion Dawkins,T,65,100%,0,0%,7,23%,1,Bills,11.0,2022,152
Josh Allen,QB,65,100%,0,0%,0,0%,1,Bills,11.0,2022,152
Mitch Morse,C,65,100%,0,0%,0,0%,1,Bills,11.0,2022,152
Ryan Bates,C,64,98%,0,0%,7,23%,1,Bills,11.0,2022,152
Rodger Saffold,G,64,98%,0,0%,0,0%,1,Bills,11.0,2022,152
Gabriel Davis,WR,57,88%,0,0%,2,7%,1,Bills,11.0,2022,152
Dawson Knox,TE,52,80%,0,0%,2,7%,1,Bills,11.0,2022,152
Devin Singletary,RB,47,72%,0,0%,0,0%,1,Bills,11.0,2022,152
Stefon Diggs,WR,43,66%,0,0%,2,7%,1,Bills,11.0,2022,152
Quintin Morris,TE,27,42%,0,0%,24,80%,1,Bills,11.0,2022,152
Isaiah McKenzie,WR,26,40%,0,0%,0,0%,1,Bills,11.0,2022,152
Reggie Gilliam,FB,16,25%,0,0%,17,57%,1,Bills,11.0,2022,152
Khalil Shakir,WR,16,25%,0,0%,0,0%,1,Bills,11.0,2022,152
James Cook,RB,16,25%,0,0%,0,0%,1,Bills,11.0,2022,152
Nyheim Hines,RB,10,15%,0,0%,17,57%,1,Bills,11.0,2022,152
Bobby Hart,T,9,14%,0,0%,7,23%,1,Bills,11.0,2022,152
Tanner Gentry,WR,7,11%,0,0%,0,0%,1,Bills,11.0,2022,152
Greg Van Roten,G,1,2%,0,0%,7,23%,1,Bills,11.0,2022,152
Tyrel Dodson,LB,0,0%,75,100%,8,27%,1,Bills,11.0,2022,152
Matt Milano,LB,0,0%,75,100%,6,20%,1,Bills,11.0,2022,152
Jordan Poyer,SS,0,0%,75,100%,4,13%,1,Bills,11.0,2022,152
Damar Hamlin,SS,0,0%,75,100%,4,13%,1,Bills,11.0,2022,152
Dane Jackson,CB,0,0%,75,100%,0,0%,1,Bills,11.0,2022,152
Taron Johnson,CB,0,0%,70,93%,0,0%,1,Bills,11.0,2022,152
Ed Oliver,DT,0,0%,56,75%,0,0%,1,Bills,11.0,2022,152
Von Miller,LB,0,0%,55,73%,0,0%,1,Bills,11.0,2022,152
Christian Benford,CB,0,0%,50,67%,9,30%,1,Bills,11.0,2022,152
Boogie Basham,DE,0,0%,49,65%,5,17%,1,Bills,11.0,2022,152
DaQuan Jones,DT,0,0%,41,55%,4,13%,1,Bills,11.0,2022,152
Shaq Lawson,DE,0,0%,39,52%,4,13%,1,Bills,11.0,2022,152
Jordan Phillips,DE,0,0%,30,40%,0,0%,1,Bills,11.0,2022,152
Xavier Rhodes,CB,0,0%,25,33%,0,0%,1,Bills,11.0,2022,152
Tim Settle,DT,0,0%,24,32%,4,13%,1,Bills,11.0,2022,152
A.J. Epenesa,DE,0,0%,6,8%,1,3%,1,Bills,11.0,2022,152
Terrel Bernard,LB,0,0%,5,7%,19,63%,1,Bills,11.0,2022,152
Tyler Matakevich,LB,0,0%,0,0%,23,77%,1,Bills,11.0,2022,152
Taiwan Jones,RB,0,0%,0,0%,23,77%,1,Bills,11.0,2022,152
Siran Neal,CB,0,0%,0,0%,21,70%,1,Bills,11.0,2022,152
Jaquan Johnson,FS,0,0%,0,0%,19,63%,1,Bills,11.0,2022,152
Baylon Spector,LB,0,0%,0,0%,17,57%,1,Bills,11.0,2022,152
Tyler Bass,K,0,0%,0,0%,16,53%,1,Bills,11.0,2022,152
Cameron Lewis,CB,0,0%,0,0%,15,50%,1,Bills,11.0,2022,152
Reid Ferguson,LS,0,0%,0,0%,9,30%,1,Bills,11.0,2022,152
Sam Martin,P,0,0%,0,0%,9,30%,1,Bills,11.0,2022,152
David Quessenberry,G,0,0%,0,0%,7,23%,1,Bills,11.0,2022,152
Dean Marlowe,SS,0,0%,0,0%,4,13%,1,Bills,11.0,2022,152
