Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Jalen Hurts,PHI,18,25,190,1,0,3,17,29,107.1,11.0,2022,158
Miles Sanders,PHI,0,0,0,0,0,0,0,0,,11.0,2022,158
Boston Scott,PHI,0,0,0,0,0,0,0,0,,11.0,2022,158
DeVonta Smith,PHI,0,0,0,0,0,0,0,0,,11.0,2022,158
A.J. Brown,PHI,0,0,0,0,0,0,0,0,,11.0,2022,158
Quez Watkins,PHI,0,0,0,0,0,0,0,0,,11.0,2022,158
Zach Pascal,PHI,0,0,0,0,0,0,0,0,,11.0,2022,158
Jack Stoll,PHI,0,0,0,0,0,0,0,0,,11.0,2022,158
Kenneth Gainwell,PHI,0,0,0,0,0,0,0,0,,11.0,2022,158
Matt Ryan,IND,23,32,213,0,0,4,28,31,89.7,11.0,2022,158
Jonathan Taylor,IND,0,0,0,0,0,0,0,0,,11.0,2022,158
Deon Jackson,IND,0,0,0,0,0,0,0,0,,11.0,2022,158
Zack Moss,IND,0,0,0,0,0,0,0,0,,11.0,2022,158
Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,11.0,2022,158
Parris Campbell,IND,0,0,0,0,0,0,0,0,,11.0,2022,158
Alec Pierce,IND,0,0,0,0,0,0,0,0,,11.0,2022,158
Kylen Granson,IND,0,0,0,0,0,0,0,0,,11.0,2022,158
Mo Alie-Cox,IND,0,0,0,0,0,0,0,0,,11.0,2022,158
