Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Falcons,3.0,4.06,2.74,0.28,-3.98,-3.91,-5.0,0.1,2.96,5.42,-5.09,8.71,1.4,-4.15,4.55,11.0,2022,156
Bears,-3.0,3.91,5.0,-0.1,-2.96,-4.06,-2.74,-0.28,3.98,-5.42,-8.71,5.09,4.15,-1.4,-4.55,11.0,2022,156
