Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Justin Fields,CHI,0,0,0,0,0,11.0,2022,156
David Montgomery,CHI,4,3,54,0,32,11.0,2022,156
Trestan Ebner,CHI,1,0,0,0,0,11.0,2022,156
Cole Kmet,CHI,4,3,35,0,24,11.0,2022,156
Darnell Mooney,CHI,5,4,29,1,16,11.0,2022,156
Equanimeous St. Brown,CHI,2,2,24,0,14,11.0,2022,156
Chase Claypool,CHI,3,2,11,0,6,11.0,2022,156
Marcus Mariota,ATL,0,0,0,0,0,11.0,2022,156
Tyler Allgeier,ATL,1,1,9,0,9,11.0,2022,156
Cordarrelle Patterson,ATL,2,2,7,0,9,11.0,2022,156
Olamide Zaccheaus,ATL,2,1,9,0,9,11.0,2022,156
Caleb Huntley,ATL,1,1,2,0,2,11.0,2022,156
Kyle Pitts,ATL,5,3,43,0,18,11.0,2022,156
Damiere Byrd,ATL,2,2,29,0,19,11.0,2022,156
MyCole Pruitt,ATL,1,1,17,0,17,11.0,2022,156
KhaDarel Hodge,ATL,1,1,13,0,13,11.0,2022,156
Drake London,ATL,3,1,2,1,2,11.0,2022,156
