Player,Pos,home_team,team,week,year,game_id
Jacoby Brissett,QB,0,Browns,11.0,2022,152
Nick Chubb,RB,0,Browns,11.0,2022,152
Anthony Schwartz,WR,0,Browns,11.0,2022,152
Donovan Peoples-Jones,WR,0,Browns,11.0,2022,152
Amari Cooper,WR,0,Browns,11.0,2022,152
David Njoku,TE,0,Browns,11.0,2022,152
Jedrick Wills Jr.,T,0,Browns,11.0,2022,152
Jack Conklin,T,0,Browns,11.0,2022,152
Wyatt Teller,G,0,Browns,11.0,2022,152
Joel Bitonio,G,0,Browns,11.0,2022,152
Ethan Pocic,C,0,Browns,11.0,2022,152
Myles Garrett,DE,0,Browns,11.0,2022,152
Jadeveon Clowney,DE,0,Browns,11.0,2022,152
Jordan Elliott,DT,0,Browns,11.0,2022,152
Taven Bryan,DT,0,Browns,11.0,2022,152
Jeremiah Owusu-Koramoah,LB,0,Browns,11.0,2022,152
Sione Takitaki,LB,0,Browns,11.0,2022,152
Martin Emerson,CB,0,Browns,11.0,2022,152
A.J. Green,CB,0,Browns,11.0,2022,152
Denzel Ward,CB,0,Browns,11.0,2022,152
Grant Delpit,S,0,Browns,11.0,2022,152
John Johnson,S,0,Browns,11.0,2022,152
