Player,Pos,home_team,team,week,year,game_id
Ryan Tannehill,QB,0,Titans,11.0,2022,151
Derrick Henry,RB,0,Titans,11.0,2022,151
Robert Woods,WR,0,Titans,11.0,2022,151
Nick Westbrook-Ikhine,WR,0,Titans,11.0,2022,151
Treylon Burks,WR,0,Titans,11.0,2022,151
Chigoziem Okonkwo,TE,0,Titans,11.0,2022,151
Dennis Daley,OL,0,Titans,11.0,2022,151
Nicholas Petit-Frere,OL,0,Titans,11.0,2022,151
Dillon Radunz,OL,0,Titans,11.0,2022,151
Nate Davis,G,0,Titans,11.0,2022,151
Aaron Brewer,G,0,Titans,11.0,2022,151
DeMarcus Walker,DL,0,Titans,11.0,2022,151
Denico Autry,DL,0,Titans,11.0,2022,151
Jeffery Simmons,DT,0,Titans,11.0,2022,151
Teair Tart,DT,0,Titans,11.0,2022,151
David Long,LB,0,Titans,11.0,2022,151
Monty Rice,LB,0,Titans,11.0,2022,151
Joe Schobert,LB,0,Titans,11.0,2022,151
Kristian Fulton,CB,0,Titans,11.0,2022,151
Roger McCreary,CB,0,Titans,11.0,2022,151
Andrew Adams,DB,0,Titans,11.0,2022,151
Kevin Byard,S,0,Titans,11.0,2022,151
