0,1,week,year,game_id
Won Toss,49ers (deferred),11.0,2022,164
Roof,outdoors,11.0,2022,164
Surface,grass,11.0,2022,164
Duration,2:59,11.0,2022,164
Attendance,78427,11.0,2022,164
Weather,"64 degrees, relative humidity 52%, wind 4 mph",11.0,2022,164
Vegas Line,San Francisco 49ers -8.0,11.0,2022,164
Over/Under,43.0 (over),11.0,2022,164
