#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:51,HOU 32,2,0:35,0,Interception,1,Texans,11.0,2022,154
2,1,13:16,HOU 25,3,1:38,-4,Punt,1,Texans,11.0,2022,154
3,1,10:03,HOU 25,3,1:35,9,Punt,1,Texans,11.0,2022,154
4,1,4:53,HOU 20,6,2:58,4,Punt,1,Texans,11.0,2022,154
5,2,11:44,HOU 25,3,2:01,-11,Punt,1,Texans,11.0,2022,154
6,2,4:53,HOU 25,3,1:53,-2,Punt,1,Texans,11.0,2022,154
7,2,0:07,HOU 25,1,0:07,-1,End of Half,1,Texans,11.0,2022,154
8,3,15:00,HOU 25,11,5:07,64,Field Goal,1,Texans,11.0,2022,154
9,3,6:26,HOU 6,6,2:47,3,Punt,1,Texans,11.0,2022,154
10,4,12:08,HOU 25,6,2:03,27,Interception,1,Texans,11.0,2022,154
11,4,7:39,HOU 45,11,4:20,55,Touchdown,1,Texans,11.0,2022,154
