Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Justin Fields,CHI,14,21,153,1,1,4,25,32,84.0,11.0,2022,156
David Montgomery,CHI,0,0,0,0,0,0,0,0,,11.0,2022,156
Trestan Ebner,CHI,0,0,0,0,0,0,0,0,,11.0,2022,156
Cole Kmet,CHI,0,0,0,0,0,0,0,0,,11.0,2022,156
Darnell Mooney,CHI,0,0,0,0,0,0,0,0,,11.0,2022,156
Equanimeous St. Brown,CHI,0,0,0,0,0,0,0,0,,11.0,2022,156
Chase Claypool,CHI,0,0,0,0,0,0,0,0,,11.0,2022,156
Marcus Mariota,ATL,13,20,131,1,0,0,0,19,100.2,11.0,2022,156
Tyler Allgeier,ATL,0,0,0,0,0,0,0,0,,11.0,2022,156
Cordarrelle Patterson,ATL,0,0,0,0,0,0,0,0,,11.0,2022,156
Olamide Zaccheaus,ATL,0,0,0,0,0,0,0,0,,11.0,2022,156
Caleb Huntley,ATL,0,0,0,0,0,0,0,0,,11.0,2022,156
Kyle Pitts,ATL,0,0,0,0,0,0,0,0,,11.0,2022,156
Damiere Byrd,ATL,0,0,0,0,0,0,0,0,,11.0,2022,156
MyCole Pruitt,ATL,0,0,0,0,0,0,0,0,,11.0,2022,156
KhaDarel Hodge,ATL,0,0,0,0,0,0,0,0,,11.0,2022,156
Drake London,ATL,0,0,0,0,0,0,0,0,,11.0,2022,156
