Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Joshua Kalu,TEN,0,8,6,75.0%,53.0,8.8,6.6,1.0,131.8,10.1,42.0,11.0,2,0,0,0.0,0,7,0,0.0%,11.0,2022,151
Roger McCreary,TEN,0,7,4,57.1%,49.0,12.3,7.0,0.0,78.9,12.4,27.0,22.0,0,0,0,0.0,0,5,0,0.0%,11.0,2022,151
Kristian Fulton,TEN,0,6,3,50.0%,25.0,8.3,4.2,1.0,100.7,11.7,17.0,8.0,0,0,0,0.0,0,4,0,0.0%,11.0,2022,151
David Long,TEN,0,3,3,100.0%,15.0,5.0,5.0,0.0,87.5,1.3,4.0,11.0,2,0,0,0.0,0,9,0,0.0%,11.0,2022,151
Andrew Adams,TEN,0,3,2,66.7%,39.0,19.5,13.0,0.0,109.7,12.7,21.0,18.0,0,0,0,0.0,0,2,1,33.3%,11.0,2022,151
Terrance Mitchell,TEN,0,2,1,50.0%,11.0,11.0,5.5,0.0,66.7,3.5,11.0,0.0,0,0,0,0.0,0,1,0,0.0%,11.0,2022,151
Tre Avery,TEN,0,4,1,25.0%,-1.0,-1.0,-0.3,0.0,39.6,11.5,-6.0,5.0,0,0,0,0.0,0,1,0,0.0%,11.0,2022,151
Kevin Byard,TEN,0,3,1,33.3%,24.0,24.0,8.0,0.0,63.2,5.0,19.0,5.0,0,0,0,0.0,0,6,0,0.0%,11.0,2022,151
Monty Rice,TEN,0,1,1,100.0%,1.0,1.0,1.0,0.0,79.2,-3.0,-3.0,4.0,0,0,0,0.0,0,3,0,0.0%,11.0,2022,151
Joe Schobert,TEN,0,1,1,100.0%,3.0,3.0,3.0,0.0,79.2,-3.0,-3.0,6.0,0,0,0,0.0,0,1,1,50.0%,11.0,2022,151
Greg Mabin,TEN,0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,8.0,8.0,0.0,0,0,0,0.0,0,0,0,,11.0,2022,151
Denico Autry,TEN,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,11.0,2022,151
DeMarcus Walker,TEN,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,11.0,2022,151
Jeffery Simmons,TEN,0,0,0,,,,,,,,,,0,0,0,1.0,1,5,0,0.0%,11.0,2022,151
Adrian Amos,GNB,0,5,5,100.0%,59.0,11.8,11.8,1.0,155.4,8.6,43.0,16.0,1,0,0,0.0,0,10,0,0.0%,11.0,2022,151
Jaire Alexander,GNB,0,5,4,80.0%,73.0,18.3,14.6,0.0,118.7,13.2,53.0,20.0,0,0,0,0.0,0,4,0,0.0%,11.0,2022,151
Rudy Ford,GNB,0,3,3,100.0%,34.0,11.3,11.3,0.0,113.9,7.3,22.0,12.0,0,0,0,0.0,0,4,1,20.0%,11.0,2022,151
Rasul Douglas,GNB,1,6,3,50.0%,40.0,13.3,6.7,0.0,31.9,10.8,20.0,20.0,1,0,0,0.0,0,5,0,0.0%,11.0,2022,151
Quay Walker,GNB,0,3,2,66.7%,6.0,3.0,2.0,0.0,70.1,3.3,1.0,5.0,6,0,0,0.5,1,12,0,0.0%,11.0,2022,151
Isaiah McDuffie,GNB,0,2,2,100.0%,22.0,11.0,11.0,1.0,152.1,6.5,13.0,9.0,0,0,0,0.0,0,2,0,0.0%,11.0,2022,151
Preston Smith,GNB,0,1,1,100.0%,42.0,42.0,42.0,0.0,118.7,-5.0,-5.0,47.0,0,1,0,1.5,3,5,0,0.0%,11.0,2022,151
Krys Barnes,GNB,0,2,1,50.0%,12.0,12.0,6.0,1.0,108.3,5.0,10.0,2.0,0,0,0,1.0,1,12,1,7.7%,11.0,2022,151
Keisean Nixon,GNB,0,1,1,100.0%,43.0,43.0,43.0,0.0,118.7,35.0,35.0,8.0,0,0,0,0.0,0,1,0,0.0%,11.0,2022,151
Darnell Savage Jr.,GNB,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,1.0,1.0,5.0,0,0,0,0.0,0,3,0,0.0%,11.0,2022,151
Jarran Reed,GNB,0,0,0,,,,,,,,,,0,1,0,0.0,1,5,0,0.0%,11.0,2022,151
Dean Lowry,GNB,0,0,0,,,,,,,,,,0,0,1,0.0,1,4,0,0.0%,11.0,2022,151
Tedarrell Slaton,GNB,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%,11.0,2022,151
Jonathan Garvin,GNB,0,0,0,,,,,,,,,,3,0,0,0.0,0,2,0,0.0%,11.0,2022,151
Kingsley Enagbare,GNB,0,0,0,,,,,,,,,,7,0,0,0.0,0,1,0,0.0%,11.0,2022,151
