Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Saints,7.0,8.99,12.53,-3.21,0.0,-3.06,-1.99,-1.73,0.0,2.98,-4.52,5.09,4.45,-2.3,0.26,11.0,2022,159
Rams,-7.0,3.06,1.99,1.73,0.0,-8.99,-12.53,3.21,0.0,-2.98,-5.09,4.52,2.3,-4.45,-0.26,11.0,2022,159
