Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Zach Wilson,NYJ,9,22,77,0,0,4,33,34,50.8,11.0,2022,155
Michael Carter,NYJ,0,0,0,0,0,0,0,0,,11.0,2022,155
James Robinson,NYJ,0,0,0,0,0,0,0,0,,11.0,2022,155
Ty Johnson,NYJ,0,0,0,0,0,0,0,0,,11.0,2022,155
Denzel Mims,NYJ,0,0,0,0,0,0,0,0,,11.0,2022,155
Elijah Moore,NYJ,0,0,0,0,0,0,0,0,,11.0,2022,155
Tyler Conklin,NYJ,0,0,0,0,0,0,0,0,,11.0,2022,155
Garrett Wilson,NYJ,0,0,0,0,0,0,0,0,,11.0,2022,155
Braxton Berrios,NYJ,0,0,0,0,0,0,0,0,,11.0,2022,155
Mac Jones,NWE,23,27,246,0,0,6,48,26,104.6,11.0,2022,155
Damien Harris,NWE,0,0,0,0,0,0,0,0,,11.0,2022,155
Rhamondre Stevenson,NWE,0,0,0,0,0,0,0,0,,11.0,2022,155
Jonnu Smith,NWE,0,0,0,0,0,0,0,0,,11.0,2022,155
Jakobi Meyers,NWE,0,0,0,0,0,0,0,0,,11.0,2022,155
Hunter Henry,NWE,0,0,0,0,0,0,0,0,,11.0,2022,155
DeVante Parker,NWE,0,0,0,0,0,0,0,0,,11.0,2022,155
Nelson Agholor,NWE,0,0,0,0,0,0,0,0,,11.0,2022,155
Kendrick Bourne,NWE,0,0,0,0,0,0,0,0,,11.0,2022,155
Tyquan Thornton,NWE,0,0,0,0,0,0,0,0,,11.0,2022,155
