Player,Pos,home_team,team,week,year,game_id
Jared Goff,QB,0,Lions,11.0,2022,153
Jamaal Williams,RB,0,Lions,11.0,2022,153
Jason Cabinda,FB,0,Lions,11.0,2022,153
Amon-Ra St. Brown,WR,0,Lions,11.0,2022,153
Kalif Raymond,WR,0,Lions,11.0,2022,153
Brock Wright,TE,0,Lions,11.0,2022,153
Taylor Decker,T,0,Lions,11.0,2022,153
Penei Sewell,T,0,Lions,11.0,2022,153
Jonah Jackson,G,0,Lions,11.0,2022,153
Evan Brown,C,0,Lions,11.0,2022,153
Frank Ragnow,C,0,Lions,11.0,2022,153
Alim McNeill,DL,0,Lions,11.0,2022,153
Isaiah Buggs,DL,0,Lions,11.0,2022,153
Aidan Hutchinson,DE,0,Lions,11.0,2022,153
John Cominsky,DE,0,Lions,11.0,2022,153
Malcolm Rodriguez,LB,0,Lions,11.0,2022,153
Alex Anzalone,LB,0,Lions,11.0,2022,153
Jerry Jacobs,CB,0,Lions,11.0,2022,153
Jeff Okudah,CB,0,Lions,11.0,2022,153
Will Harris,CB,0,Lions,11.0,2022,153
Kerby Joseph,S,0,Lions,11.0,2022,153
DeShon Elliott,S,0,Lions,11.0,2022,153
