Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Bills,8.0,6.0,5.63,2.37,0.0,-10.86,-24.17,10.76,4.53,13.72,-6.15,7.2,2.84,0.5,9.33,11.0,2022,152
Browns,-8.0,10.86,24.17,-10.76,-4.53,-6.0,-5.63,-2.37,0.0,-13.72,-7.2,6.15,-0.5,-2.84,-9.33,11.0,2022,152
