#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,IND 25,10,5:23,75,Touchdown,1,Colts,11.0,2022,158
2,1,6:48,IND 28,3,1:26,9,Punt,1,Colts,11.0,2022,158
3,1,0:10,IND 10,5,3:12,11,Punt,1,Colts,11.0,2022,158
4,2,4:50,IND 25,5,2:17,16,Punt,1,Colts,11.0,2022,158
5,2,1:43,IND 45,5,1:30,22,Field Goal,1,Colts,11.0,2022,158
6,3,14:49,PHI 22,4,1:35,5,Field Goal,1,Colts,11.0,2022,158
7,3,8:56,IND 47,4,2:24,-4,Punt,1,Colts,11.0,2022,158
8,3,4:57,IND 45,8,4:22,23,Missed FG,1,Colts,11.0,2022,158
9,4,13:31,IND 25,5,2:43,32,Fumble,1,Colts,11.0,2022,158
10,4,9:34,IND 34,11,4:57,47,Field Goal,1,Colts,11.0,2022,158
11,4,1:20,IND 25,6,0:49,8,Downs,1,Colts,11.0,2022,158
