Player,Pos,home_team,team,week,year,game_id
Dak Prescott,QB,0,Cowboys,11.0,2022,162
Ezekiel Elliott,RB,0,Cowboys,11.0,2022,162
Noah Brown,WR,0,Cowboys,11.0,2022,162
CeeDee Lamb,WR,0,Cowboys,11.0,2022,162
Michael Gallup,WR,0,Cowboys,11.0,2022,162
Dalton Schultz,TE,0,Cowboys,11.0,2022,162
Tyler Smith,OL,0,Cowboys,11.0,2022,162
Terence Steele,T,0,Cowboys,11.0,2022,162
Zack Martin,G,0,Cowboys,11.0,2022,162
Connor McGovern,G,0,Cowboys,11.0,2022,162
Tyler Biadasz,C,0,Cowboys,11.0,2022,162
DeMarcus Lawrence,DE,0,Cowboys,11.0,2022,162
Johnathan Hankins,DT,0,Cowboys,11.0,2022,162
Osa Odighizuwa,DT,0,Cowboys,11.0,2022,162
Leighton Vander Esch,LB,0,Cowboys,11.0,2022,162
Micah Parsons,LB,0,Cowboys,11.0,2022,162
Damone Clark,LB,0,Cowboys,11.0,2022,162
Anthony Brown,CB,0,Cowboys,11.0,2022,162
Trevon Diggs,CB,0,Cowboys,11.0,2022,162
Jayron Kearse,S,0,Cowboys,11.0,2022,162
Malik Hooker,S,0,Cowboys,11.0,2022,162
Donovan Wilson,S,0,Cowboys,11.0,2022,162
