Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Baker Mayfield,CAR,2,12,0,8,11.0,2022,157
D'Onta Foreman,CAR,11,24,0,10,11.0,2022,157
Terrace Marshall Jr.,CAR,0,0,0,0,11.0,2022,157
Shi Smith,CAR,0,0,0,0,11.0,2022,157
Chuba Hubbard,CAR,4,0,0,2,11.0,2022,157
Ian Thomas,CAR,0,0,0,0,11.0,2022,157
D.J. Moore,CAR,0,0,0,0,11.0,2022,157
Raheem Blackshear,CAR,0,0,0,0,11.0,2022,157
Laviska Shenault Jr.,CAR,0,0,0,0,11.0,2022,157
Lamar Jackson,BAL,11,31,1,10,11.0,2022,157
Kenyan Drake,BAL,10,46,0,29,11.0,2022,157
Justice Hill,BAL,7,30,0,11,11.0,2022,157
Devin Duvernay,BAL,1,4,0,4,11.0,2022,157
Patrick Ricard,BAL,1,4,0,4,11.0,2022,157
Demarcus Robinson,BAL,0,0,0,0,11.0,2022,157
Mark Andrews,BAL,0,0,0,0,11.0,2022,157
Josh Oliver,BAL,0,0,0,0,11.0,2022,157
Isaiah Likely,BAL,0,0,0,0,11.0,2022,157
James Proche,BAL,0,0,0,0,11.0,2022,157
Mike Davis,BAL,0,0,0,0,11.0,2022,157
