Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Dak Prescott,DAL,0,0,0,0,0,11.0,2022,162
Cooper Rush,DAL,0,0,0,0,0,11.0,2022,162
Tony Pollard,DAL,6,6,109,2,68,11.0,2022,162
Ezekiel Elliott,DAL,1,1,5,0,5,11.0,2022,162
Malik Davis,DAL,3,2,22,0,14,11.0,2022,162
CeeDee Lamb,DAL,5,5,45,0,27,11.0,2022,162
Noah Brown,DAL,2,2,42,0,35,11.0,2022,162
Michael Gallup,DAL,4,3,41,0,19,11.0,2022,162
Dalton Schultz,DAL,5,3,22,0,12,11.0,2022,162
Jake Ferguson,DAL,2,2,15,0,11,11.0,2022,162
Jalen Tolbert,DAL,1,1,8,0,8,11.0,2022,162
Peyton Hendershot,DAL,1,1,-2,0,-2,11.0,2022,162
Kirk Cousins,MIN,0,0,0,0,0,11.0,2022,162
Nick Mullens,MIN,0,0,0,0,0,11.0,2022,162
Dalvin Cook,MIN,1,0,0,0,0,11.0,2022,162
Kene Nwangwu,MIN,1,1,5,0,5,11.0,2022,162
T.J. Hockenson,MIN,9,5,34,0,11,11.0,2022,162
Justin Jefferson,MIN,5,3,33,0,15,11.0,2022,162
Adam Thielen,MIN,3,2,25,0,15,11.0,2022,162
K.J. Osborn,MIN,3,2,17,0,12,11.0,2022,162
Jalen Nailor,MIN,3,1,15,0,15,11.0,2022,162
Jalen Reagor,MIN,1,1,14,0,14,11.0,2022,162
Johnny Mundt,MIN,1,1,8,0,8,11.0,2022,162
Alexander Mattison,MIN,1,1,8,0,8,11.0,2022,162
