Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Packers,-11.0,-0.61,3.63,-4.24,0.0,-15.39,-19.2,3.81,4.59,2.77,-2.1,2.35,2.29,-0.71,0.94,11.0,2022,151
Titans,11.0,15.39,19.2,-3.81,-4.59,0.61,-3.63,4.24,0.0,-2.77,-2.35,2.1,0.71,-2.29,-0.94,11.0,2022,151
