Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Jalen Hurts,PHI,16,86,1,8.0,55,3.4,31,1.9,4,4.0,11.0,2022,158
Miles Sanders,PHI,13,47,0,2.0,31,2.4,16,1.2,0,,11.0,2022,158
Boston Scott,PHI,3,8,0,,7,2.3,1,0.3,0,,11.0,2022,158
Kenneth Gainwell,PHI,1,0,0,,0,0.0,0,0.0,0,,11.0,2022,158
Jonathan Taylor,IND,22,84,1,3.0,37,1.7,47,2.1,3,7.3,11.0,2022,158
Zack Moss,IND,2,7,0,,2,1.0,5,2.5,0,,11.0,2022,158
Deon Jackson,IND,1,7,0,,2,2.0,5,5.0,0,,11.0,2022,158
Matt Ryan,IND,1,1,0,1.0,1,1.0,0,0.0,0,,11.0,2022,158
