#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,LVR 26,8,5:08,36,Punt,0,Raiders,11.0,2022,160
2,1,6:22,LVR 15,13,8:56,57,Missed FG,0,Raiders,11.0,2022,160
3,2,9:19,LVR 25,8,3:43,75,Touchdown,0,Raiders,11.0,2022,160
4,3,12:52,LVR 47,5,2:15,20,Field Goal,0,Raiders,11.0,2022,160
5,3,7:44,LVR 33,6,3:09,9,Punt,0,Raiders,11.0,2022,160
6,4,14:56,LVR 25,3,1:04,2,Punt,0,Raiders,11.0,2022,160
7,4,12:02,LVR 35,10,4:56,26,Field Goal,0,Raiders,11.0,2022,160
8,4,3:30,LVR 25,3,0:25,4,Punt,0,Raiders,11.0,2022,160
9,4,1:43,LVR 22,7,1:27,71,Field Goal,0,Raiders,11.0,2022,160
10,5,10:00,LVR 33,3,1:36,67,Touchdown,0,Raiders,11.0,2022,160
