Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Elijah Mitchell,SFO,9,59,0,2.0,36,4.0,23,2.6,1,9.0,11.0,2022,164
Christian McCaffrey,SFO,7,39,0,1.0,19,2.7,20,2.9,0,,11.0,2022,164
Jordan Mason,SFO,4,14,0,1.0,2,0.5,12,3.0,1,4.0,11.0,2022,164
Brock Purdy,SFO,3,3,0,,0,0.0,3,1.0,0,,11.0,2022,164
Deebo Samuel,SFO,3,37,1,1.0,37,12.3,0,0.0,0,,11.0,2022,164
Jimmy Garoppolo,SFO,1,3,0,1.0,0,0.0,3,3.0,0,,11.0,2022,164
Kyle Juszczyk,SFO,1,4,0,1.0,2,2.0,2,2.0,0,,11.0,2022,164
James Conner,ARI,14,42,1,4.0,12,0.9,30,2.1,0,,11.0,2022,164
Keaontay Ingram,ARI,5,19,0,1.0,10,2.0,9,1.8,0,,11.0,2022,164
Colt McCoy,ARI,3,6,0,1.0,6,2.0,0,0.0,0,,11.0,2022,164
Trace McSorley,ARI,1,6,0,0.0,6,6.0,0,0.0,0,,11.0,2022,164
Rondale Moore,ARI,1,-6,0,,-6,-6.0,0,0.0,0,,11.0,2022,164
