Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Derek Carr,LVR,23,37,307,2,0,1,9,43,106.5,11.0,2022,160
Josh Jacobs,LVR,0,0,0,0,0,0,0,0,,11.0,2022,160
Davante Adams,LVR,0,0,0,0,0,0,0,0,,11.0,2022,160
Mack Hollins,LVR,0,0,0,0,0,0,0,0,,11.0,2022,160
Foster Moreau,LVR,0,0,0,0,0,0,0,0,,11.0,2022,160
Keelan Cole,LVR,0,0,0,0,0,0,0,0,,11.0,2022,160
Ameer Abdullah,LVR,0,0,0,0,0,0,0,0,,11.0,2022,160
Brandon Bolden,LVR,0,0,0,0,0,0,0,0,,11.0,2022,160
Jakob Johnson,LVR,0,0,0,0,0,0,0,0,,11.0,2022,160
Russell Wilson,DEN,24,31,247,0,0,3,21,32,99.8,11.0,2022,160
Latavius Murray,DEN,0,0,0,0,0,0,0,0,,11.0,2022,160
Melvin Gordon,DEN,0,0,0,0,0,0,0,0,,11.0,2022,160
Chase Edmonds,DEN,0,0,0,0,0,0,0,0,,11.0,2022,160
Courtland Sutton,DEN,0,0,0,0,0,0,0,0,,11.0,2022,160
Kendall Hinton,DEN,0,0,0,0,0,0,0,0,,11.0,2022,160
Greg Dulcich,DEN,0,0,0,0,0,0,0,0,,11.0,2022,160
Eric Saubert,DEN,0,0,0,0,0,0,0,0,,11.0,2022,160
Brandon Johnson,DEN,0,0,0,0,0,0,0,0,,11.0,2022,160
