Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Jonah Jackson,G,67,100%,0,0%,5,19%,0,Lions,11.0,2022,153
Penei Sewell,T,67,100%,0,0%,5,19%,0,Lions,11.0,2022,153
Taylor Decker,T,67,100%,0,0%,4,15%,0,Lions,11.0,2022,153
Jared Goff,QB,67,100%,0,0%,0,0%,0,Lions,11.0,2022,153
Frank Ragnow,C,67,100%,0,0%,0,0%,0,Lions,11.0,2022,153
Amon-Ra St. Brown,WR,60,90%,0,0%,1,4%,0,Lions,11.0,2022,153
Kalif Raymond,WR,57,85%,0,0%,5,19%,0,Lions,11.0,2022,153
Dan Skipper,T,54,81%,0,0%,5,19%,0,Lions,11.0,2022,153
Brock Wright,TE,50,75%,0,0%,9,35%,0,Lions,11.0,2022,153
Jamaal Williams,RB,32,48%,0,0%,0,0%,0,Lions,11.0,2022,153
Jason Cabinda,FB,28,42%,0,0%,12,46%,0,Lions,11.0,2022,153
Justin Jackson,RB,25,37%,0,0%,14,54%,0,Lions,11.0,2022,153
D'Andre Swift,RB,21,31%,0,0%,0,0%,0,Lions,11.0,2022,153
Tom Kennedy,WR,19,28%,0,0%,1,4%,0,Lions,11.0,2022,153
James Mitchell,TE,15,22%,0,0%,9,35%,0,Lions,11.0,2022,153
Evan Brown,C,14,21%,0,0%,1,4%,0,Lions,11.0,2022,153
Shane Zylstra,TE,12,18%,0,0%,4,15%,0,Lions,11.0,2022,153
DJ Chark,WR,11,16%,0,0%,0,0%,0,Lions,11.0,2022,153
Stanley Berryhill,WR,3,4%,0,0%,11,42%,0,Lions,11.0,2022,153
Kayode Awosika,T,1,1%,0,0%,5,19%,0,Lions,11.0,2022,153
DeShon Elliott,FS,0,0%,76,100%,0,0%,0,Lions,11.0,2022,153
Kerby Joseph,SS,0,0%,75,99%,9,35%,0,Lions,11.0,2022,153
Will Harris,SS,0,0%,74,97%,13,50%,0,Lions,11.0,2022,153
Alex Anzalone,LB,0,0%,72,95%,0,0%,0,Lions,11.0,2022,153
Aidan Hutchinson,DE,0,0%,65,86%,2,8%,0,Lions,11.0,2022,153
John Cominsky,DT,0,0%,57,75%,2,8%,0,Lions,11.0,2022,153
Jerry Jacobs,CB,0,0%,54,71%,5,19%,0,Lions,11.0,2022,153
Isaiah Buggs,DT,0,0%,49,64%,0,0%,0,Lions,11.0,2022,153
Alim McNeill,NT,0,0%,47,62%,0,0%,0,Lions,11.0,2022,153
Amani Oruwariye,CB,0,0%,44,58%,6,23%,0,Lions,11.0,2022,153
Derrick Barnes,LB,0,0%,36,47%,14,54%,0,Lions,11.0,2022,153
Mike Hughes,CB,0,0%,36,47%,4,15%,0,Lions,11.0,2022,153
Julian Okwara,LB,0,0%,32,42%,0,0%,0,Lions,11.0,2022,153
Malcolm Rodriguez,LB,0,0%,28,37%,5,19%,0,Lions,11.0,2022,153
Austin Bryant,LB,0,0%,28,37%,2,8%,0,Lions,11.0,2022,153
Jeff Okudah,CB,0,0%,18,24%,0,0%,0,Lions,11.0,2022,153
Benito Jones,DT,0,0%,17,22%,2,8%,0,Lions,11.0,2022,153
Michael Brockers,DE,0,0%,12,16%,0,0%,0,Lions,11.0,2022,153
Chris Board,LB,0,0%,11,14%,20,77%,0,Lions,11.0,2022,153
C.J. Moore,FS,0,0%,3,4%,21,81%,0,Lions,11.0,2022,153
Anthony Pittman,LB,0,0%,2,3%,20,77%,0,Lions,11.0,2022,153
Josh Woods,LB,0,0%,0,0%,21,81%,0,Lions,11.0,2022,153
Jack Fox,P,0,0%,0,0%,15,58%,0,Lions,11.0,2022,153
Ifeatu Melifonwu,CB,0,0%,0,0%,13,50%,0,Lions,11.0,2022,153
Scott Daly,LS,0,0%,0,0%,10,38%,0,Lions,11.0,2022,153
Michael Badgley,K,0,0%,0,0%,6,23%,0,Lions,11.0,2022,153
Logan Stenberg,G,0,0%,0,0%,5,19%,0,Lions,11.0,2022,153
