#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,9:02,MIN 30,9,4:20,44,Field Goal,1,Vikings,13.0,2024,186
2,1,1:24,MIN 14,1,0:09,5,Fumble,1,Vikings,13.0,2024,186
3,2,14:18,MIN 35,3,2:08,-3,Punt,1,Vikings,13.0,2024,186
4,2,6:01,MIN 30,9,4:49,33,Field Goal,1,Vikings,13.0,2024,186
5,3,15:00,MIN 30,6,1:32,45,Missed FG,1,Vikings,13.0,2024,186
6,3,8:33,MIN 30,3,1:34,-5,Punt,1,Vikings,13.0,2024,186
7,3,4:37,MIN 30,6,3:20,70,Touchdown,1,Vikings,13.0,2024,186
8,4,14:47,MIN 32,9,3:39,55,Field Goal,1,Vikings,13.0,2024,186
9,4,3:20,MIN 30,8,2:07,70,Touchdown,1,Vikings,13.0,2024,186
10,4,0:33,MIN 45,1,0:33,-1,End of Game,1,Vikings,13.0,2024,186
