Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Puka Nacua,LAR,8,5,56,1,4.0,11,2.2,45,9.0,5.8,4,1.3,0,0.0,0,122.9,13.0,2024,192
Cooper Kupp,LAR,6,3,17,0,,16,5.3,1,0.3,8.7,0,,0,0.0,0,56.2,13.0,2024,192
Tutu Atwell,LAR,2,2,39,0,2.0,39,19.5,0,0.0,19.5,0,,0,0.0,0,118.7,13.0,2024,192
Demarcus Robinson,LAR,3,2,49,1,2.0,31,15.5,18,9.0,14.3,0,,0,0.0,0,149.3,13.0,2024,192
Colby Parkinson,LAR,1,1,13,0,1.0,2,2.0,11,11.0,2.0,0,,0,0.0,0,118.7,13.0,2024,192
Kyren Williams,LAR,1,1,9,0,0.0,6,6.0,3,3.0,6.0,0,,0,0.0,0,104.2,13.0,2024,192
Tyler Johnson,LAR,1,0,0,0,,0,,0,,7.0,0,,0,0.0,0,39.6,13.0,2024,192
Hunter Long,LAR,1,0,0,0,,0,,0,,-2.0,0,,0,0.0,0,39.6,13.0,2024,192
Taysom Hill,NOR,7,5,37,0,2.0,21,4.2,16,3.2,4.9,0,,0,0.0,0,83.6,13.0,2024,192
Juwan Johnson,NOR,7,5,36,0,2.0,15,3.0,21,4.2,7.0,0,,0,0.0,0,83.0,13.0,2024,192
Alvin Kamara,NOR,6,4,7,0,0.0,-2,-0.5,9,2.3,0.2,0,,2,33.3,0,70.1,13.0,2024,192
Kevin Austin,NOR,3,3,31,0,3.0,24,8.0,7,2.3,8.0,0,,0,0.0,0,109.7,13.0,2024,192
Foster Moreau,NOR,4,2,6,0,,5,2.5,1,0.5,10.0,0,,0,0.0,0,56.2,13.0,2024,192
Marquez Valdes-Scantling,NOR,3,2,36,1,2.0,34,17.0,2,1.0,22.7,0,,0,0.0,0,147.2,13.0,2024,192
Jamaal Williams,NOR,1,1,7,0,1.0,2,2.0,5,5.0,2.0,0,,0,0.0,0,95.8,13.0,2024,192
Dante Pettis,NOR,2,1,5,0,,5,5.0,0,0.0,-0.5,0,,0,0.0,0,56.2,13.0,2024,192
Cedrick Wilson Jr.,NOR,1,1,19,0,1.0,16,16.0,3,3.0,16.0,0,,0,0.0,0,118.7,13.0,2024,192
