Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Jonnu Smith,MIA,11,10,113,0,7.0,75,7.5,38,3.8,6.8,0,,0,0.0,0,109.5,13.0,2024,182
De'Von Achane,MIA,9,8,56,1,3.0,1,0.1,55,6.9,1.8,1,8.0,0,0.0,0,129.6,13.0,2024,182
Tyreek Hill,MIA,9,6,83,1,4.0,60,10.0,23,3.8,11.4,0,,0,0.0,0,133.1,13.0,2024,182
Jaylen Waddle,MIA,4,4,53,0,3.0,46,11.5,7,1.8,11.5,0,,0,0.0,0,118.7,13.0,2024,182
Alec Ingold,MIA,2,2,15,0,1.0,2,1.0,13,6.5,1.0,0,,0,0.0,0,97.9,13.0,2024,182
Raheem Mostert,MIA,3,2,15,0,1.0,15,7.5,0,0.0,5.7,0,,0,0.0,0,78.5,13.0,2024,182
Malik Washington,MIA,4,2,8,0,,3,1.5,5,2.5,3.3,0,,1,25.0,0,56.2,13.0,2024,182
Odell Beckham Jr.,MIA,2,1,9,0,1.0,8,8.0,1,1.0,15.5,0,,0,0.0,0,62.5,13.0,2024,182
Julian Hill,MIA,1,1,5,0,,2,2.0,3,3.0,2.0,0,,0,0.0,0,87.5,13.0,2024,182
Durham Smythe,MIA,1,1,8,0,,7,7.0,1,1.0,7.0,0,,0,0.0,0,100.0,13.0,2024,182
Tucker Kraft,GNB,7,6,78,0,4.0,18,3.0,60,10.0,1.3,1,6.0,0,0.0,0,113.1,13.0,2024,182
Josh Jacobs,GNB,4,4,74,0,2.0,2,0.5,72,18.0,0.5,3,1.3,0,0.0,0,118.7,13.0,2024,182
Dontayvion Wicks,GNB,5,4,30,0,1.0,19,4.8,11,2.8,7.4,2,2.0,1,20.0,0,91.7,13.0,2024,182
Jayden Reed,GNB,6,3,24,2,2.0,12,4.0,12,4.0,10.7,1,3.0,1,16.7,0,100.0,13.0,2024,182
Chris Brooks,GNB,2,2,1,0,0.0,-9,-4.5,10,5.0,-4.5,0,,0,0.0,0,79.2,13.0,2024,182
Christian Watson,GNB,4,2,67,0,2.0,58,29.0,9,4.5,24.5,0,,0,0.0,0,95.8,13.0,2024,182
