Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Saquon Barkley,PHI,23,107,1,5.0,29,1.3,78,3.4,4,5.8,13.0,2024,193
Jalen Hurts,PHI,9,29,1,4.0,23,2.6,6,0.7,0,,13.0,2024,193
Will Shipley,PHI,1,4,0,,0,0.0,4,4.0,0,,13.0,2024,193
Derrick Henry,BAL,19,82,0,4.0,23,1.2,59,3.1,6,3.2,13.0,2024,193
Lamar Jackson,BAL,8,79,0,5.0,47,5.9,32,4.0,0,,13.0,2024,193
Justice Hill,BAL,3,6,0,,0,0.0,6,2.0,1,3.0,13.0,2024,193
Mark Andrews,BAL,1,2,0,1.0,0,0.0,2,2.0,0,,13.0,2024,193
Zay Flowers,BAL,1,-3,0,0.0,-3,-3.0,0,0.0,0,,13.0,2024,193
