#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,ARI 30,11,5:58,57,Field Goal,0,Cardinals,13.0,2024,186
2,1,4:42,ARI 25,6,3:18,19,Punt,0,Cardinals,13.0,2024,186
3,1,1:15,MIN 19,4,1:57,-8,Missed FG,0,Cardinals,13.0,2024,186
4,2,12:10,ARI 16,11,6:09,71,Field Goal,0,Cardinals,13.0,2024,186
5,2,1:12,ARI 30,12,1:12,64,Field Goal,0,Cardinals,13.0,2024,186
6,3,13:28,ARI 33,10,4:55,45,Field Goal,0,Cardinals,13.0,2024,186
7,3,6:59,ARI 27,5,2:22,73,Touchdown,0,Cardinals,13.0,2024,186
8,3,1:17,ARI 30,4,1:30,15,Interception,0,Cardinals,13.0,2024,186
9,4,11:08,ARI 30,16,7:48,66,Field Goal,0,Cardinals,13.0,2024,186
10,4,1:13,ARI 30,4,0:40,0,Interception,0,Cardinals,13.0,2024,186
