Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Matthew Stafford,LAR,4,3,0,4,13.0,2024,192
Kyren Williams,LAR,15,104,1,17,13.0,2024,192
Blake Corum,LAR,8,42,0,10,13.0,2024,192
Puka Nacua,LAR,1,7,0,7,13.0,2024,192
Demarcus Robinson,LAR,0,0,0,0,13.0,2024,192
Tutu Atwell,LAR,1,0,0,0,13.0,2024,192
Cooper Kupp,LAR,0,0,0,0,13.0,2024,192
Colby Parkinson,LAR,0,0,0,0,13.0,2024,192
Tyler Johnson,LAR,0,0,0,0,13.0,2024,192
Hunter Long,LAR,0,0,0,0,13.0,2024,192
Derek Carr,NOR,2,12,0,9,13.0,2024,192
Alvin Kamara,NOR,23,112,0,13,13.0,2024,192
Taysom Hill,NOR,5,10,0,3,13.0,2024,192
Kevin Austin,NOR,1,9,0,9,13.0,2024,192
Juwan Johnson,NOR,0,0,0,0,13.0,2024,192
Marquez Valdes-Scantling,NOR,0,0,0,0,13.0,2024,192
Cedrick Wilson Jr.,NOR,0,0,0,0,13.0,2024,192
Jamaal Williams,NOR,0,0,0,0,13.0,2024,192
Foster Moreau,NOR,0,0,0,0,13.0,2024,192
Dante Pettis,NOR,0,0,0,0,13.0,2024,192
