Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Eagles,5.0,3.39,-0.26,3.98,0.0,-4.59,0.1,-5.71,0.0,8.57,-5.09,6.35,3.3,-1.41,5.42,13.0,2024,193
Ravens,-5.0,4.59,-0.1,5.71,0.0,-3.39,0.26,-3.98,0.0,-8.57,-6.35,5.09,1.41,-3.3,-5.42,13.0,2024,193
