Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Kolton Miller,T,68,100%,0,0%,6,19%,0,Raiders,13.0,2024,183
Jordan Meredith,G,68,100%,0,0%,6,19%,0,Raiders,13.0,2024,183
Dylan Parham,G,68,100%,0,0%,6,19%,0,Raiders,13.0,2024,183
Delmar Glaze,T,68,100%,0,0%,6,19%,0,Raiders,13.0,2024,183
Jackson Powers-Johnson,G,68,100%,0,0%,6,19%,0,Raiders,13.0,2024,183
Aidan O'Connell,QB,68,100%,0,0%,0,0%,0,Raiders,13.0,2024,183
Tre Tucker,WR,66,97%,0,0%,0,0%,0,Raiders,13.0,2024,183
Jakobi Meyers,WR,63,93%,0,0%,0,0%,0,Raiders,13.0,2024,183
Brock Bowers,TE,61,90%,0,0%,0,0%,0,Raiders,13.0,2024,183
Michael Mayer,TE,43,63%,0,0%,10,32%,0,Raiders,13.0,2024,183
Ameer Abdullah,RB,42,62%,0,0%,5,16%,0,Raiders,13.0,2024,183
Sincere McCormick,RB,26,38%,0,0%,8,26%,0,Raiders,13.0,2024,183
Terrace Marshall Jr.,WR,16,24%,0,0%,0,0%,0,Raiders,13.0,2024,183
DJ Turner,WR,15,22%,0,0%,12,39%,0,Raiders,13.0,2024,183
Thayer Munford,T,6,9%,0,0%,6,19%,0,Raiders,13.0,2024,183
Kana'i Mauga,LB,1,1%,0,0%,17,55%,0,Raiders,13.0,2024,183
Justin Shorter,TE,1,1%,0,0%,13,42%,0,Raiders,13.0,2024,183
Maxx Crosby,DE,0,0%,71,100%,6,19%,0,Raiders,13.0,2024,183
Isaiah Pola-Mao,FS,0,0%,71,100%,5,16%,0,Raiders,13.0,2024,183
Decamerion Richardson,CB,0,0%,71,100%,5,16%,0,Raiders,13.0,2024,183
Jack Jones,CB,0,0%,71,100%,0,0%,0,Raiders,13.0,2024,183
Robert Spillane,LB,0,0%,71,100%,0,0%,0,Raiders,13.0,2024,183
Tre'von Moehrig,FS,0,0%,71,100%,0,0%,0,Raiders,13.0,2024,183
Adam Butler,DT,0,0%,60,85%,6,19%,0,Raiders,13.0,2024,183
Divine Deablo,LB,0,0%,51,72%,4,13%,0,Raiders,13.0,2024,183
John Jenkins,DT,0,0%,43,61%,8,26%,0,Raiders,13.0,2024,183
Darnay Holmes,CB,0,0%,43,61%,0,0%,0,Raiders,13.0,2024,183
Jonah Laulu,DT,0,0%,37,52%,8,26%,0,Raiders,13.0,2024,183
Thomas Harper,FS,0,0%,34,48%,19,61%,0,Raiders,13.0,2024,183
Tyree Wilson,DE,0,0%,34,48%,7,23%,0,Raiders,13.0,2024,183
K'Lavon Chaisson,LB,0,0%,25,35%,0,0%,0,Raiders,13.0,2024,183
Charles Snowden,DE,0,0%,15,21%,6,19%,0,Raiders,13.0,2024,183
Zachary Carter,DT,0,0%,6,8%,0,0%,0,Raiders,13.0,2024,183
Amari Burney,LB,0,0%,5,7%,25,81%,0,Raiders,13.0,2024,183
Janarius Robinson,DE,0,0%,2,3%,3,10%,0,Raiders,13.0,2024,183
Tommy Eichenberg,LB,0,0%,0,0%,25,81%,0,Raiders,13.0,2024,183
Amari Gainer,LB,0,0%,0,0%,22,71%,0,Raiders,13.0,2024,183
Christopher Smith,SS,0,0%,0,0%,17,55%,0,Raiders,13.0,2024,183
Dylan Laube,RB,0,0%,0,0%,13,42%,0,Raiders,13.0,2024,183
Trey Taylor,SS,0,0%,0,0%,13,42%,0,Raiders,13.0,2024,183
Sam Webb,CB,0,0%,0,0%,12,39%,0,Raiders,13.0,2024,183
AJ Cole III,P,0,0%,0,0%,10,32%,0,Raiders,13.0,2024,183
Daniel Carlson,K,0,0%,0,0%,10,32%,0,Raiders,13.0,2024,183
Jacob Bobenmoyer,LS,0,0%,0,0%,10,32%,0,Raiders,13.0,2024,183
Andrus Peat,G,0,0%,0,0%,6,19%,0,Raiders,13.0,2024,183
