Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Matthew Stafford,LAR,14,24,183,9,34.6,199,8.3,105,7.5,4.4,78,5.6,0,0.0%,8,34.8%,2,4,0,4,6,23.1%,0,,13.0,2024,192
Derek Carr,NOR,24,37,184,11,29.7,258,7.0,120,5.0,3.2,64,2.7,2,5.9%,3,8.8%,0,3,5,3,8,20.5%,2,6.0,13.0,2024,192
