Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Jets,-6.0,-14.98,-11.1,-2.55,-13.89,-6.51,-3.58,-2.93,0.0,14.94,6.24,13.08,0.44,-1.51,-3.31,13.0,2024,187
Seahawks,6.0,6.51,3.58,2.93,0.0,14.98,11.1,2.55,13.89,-14.94,-13.08,-6.24,1.51,-0.44,3.31,13.0,2024,187
