Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Geno Smith,SEA,20,31,206,7,20.6,186,6.0,131,6.6,4.2,75,3.8,0,0.0%,7,23.3%,3,10,2,3,8,22.9%,1,3.0,13.0,2024,187
Aaron Rodgers,NYJ,21,39,185,12,29.3,305,7.8,63,3.0,1.6,122,5.8,3,7.9%,11,28.9%,2,10,3,4,9,21.4%,1,7.0,13.0,2024,187
