Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Patrick Mekari,G,72,100%,0,0%,6,18%,1,Ravens,13.0,2024,193
Daniel Faalele,T,72,100%,0,0%,6,18%,1,Ravens,13.0,2024,193
Ronnie Stanley,T,72,100%,0,0%,0,0%,1,Ravens,13.0,2024,193
Roger Rosengarten,T,72,100%,0,0%,0,0%,1,Ravens,13.0,2024,193
Tyler Linderbaum,C,72,100%,0,0%,0,0%,1,Ravens,13.0,2024,193
Lamar Jackson,QB,72,100%,0,0%,0,0%,1,Ravens,13.0,2024,193
Zay Flowers,WR,68,94%,0,0%,0,0%,1,Ravens,13.0,2024,193
Mark Andrews,TE,53,74%,0,0%,0,0%,1,Ravens,13.0,2024,193
Tylan Wallace,WR,40,56%,0,0%,21,64%,1,Ravens,13.0,2024,193
Nelson Agholor,WR,40,56%,0,0%,0,0%,1,Ravens,13.0,2024,193
Derrick Henry,RB,37,51%,0,0%,0,0%,1,Ravens,13.0,2024,193
Justice Hill,RB,36,50%,0,0%,6,18%,1,Ravens,13.0,2024,193
Isaiah Likely,TE,36,50%,0,0%,0,0%,1,Ravens,13.0,2024,193
Rashod Bateman,WR,29,40%,0,0%,0,0%,1,Ravens,13.0,2024,193
Patrick Ricard,FB,19,26%,0,0%,0,0%,1,Ravens,13.0,2024,193
Josh Jones,G,2,3%,0,0%,6,18%,1,Ravens,13.0,2024,193
Ar'Darius Washington,FS,0,0%,56,100%,8,24%,1,Ravens,13.0,2024,193
Roquan Smith,LB,0,0%,56,100%,0,0%,1,Ravens,13.0,2024,193
Kyle Hamilton,SS,0,0%,56,100%,0,0%,1,Ravens,13.0,2024,193
Marlon Humphrey,CB,0,0%,55,98%,0,0%,1,Ravens,13.0,2024,193
Tavius Robinson,LB,0,0%,52,93%,12,36%,1,Ravens,13.0,2024,193
Nnamdi Madubuike,DT,0,0%,42,75%,0,0%,1,Ravens,13.0,2024,193
Brandon Stephens,FS,0,0%,41,73%,0,0%,1,Ravens,13.0,2024,193
Malik Harrison,LB,0,0%,38,68%,27,82%,1,Ravens,13.0,2024,193
Nate Wiggins,CB,0,0%,35,63%,19,58%,1,Ravens,13.0,2024,193
Travis Jones,DT,0,0%,35,63%,7,21%,1,Ravens,13.0,2024,193
Broderick Washington Jr.,DE,0,0%,32,57%,6,18%,1,Ravens,13.0,2024,193
Chris Board,LB,0,0%,30,54%,27,82%,1,Ravens,13.0,2024,193
Trenton Simpson,LB,0,0%,22,39%,9,27%,1,Ravens,13.0,2024,193
Brent Urban,DE,0,0%,20,36%,6,18%,1,Ravens,13.0,2024,193
Tre'Davious White,CB,0,0%,20,36%,0,0%,1,Ravens,13.0,2024,193
Odafe Oweh,LB,0,0%,15,27%,0,0%,1,Ravens,13.0,2024,193
David Ojabo,LB,0,0%,8,14%,0,0%,1,Ravens,13.0,2024,193
Chris Wormley,DE,0,0%,3,5%,6,18%,1,Ravens,13.0,2024,193
Kristian Welch,LB,0,0%,0,0%,27,82%,1,Ravens,13.0,2024,193
Jalyn Armour-Davis,CB,0,0%,0,0%,27,82%,1,Ravens,13.0,2024,193
Beau Brade,FS,0,0%,0,0%,26,79%,1,Ravens,13.0,2024,193
Adisa Isaac,LB,0,0%,0,0%,24,73%,1,Ravens,13.0,2024,193
William Kwenkeu,LB,0,0%,0,0%,20,61%,1,Ravens,13.0,2024,193
Rasheen Ali,RB,0,0%,0,0%,13,39%,1,Ravens,13.0,2024,193
Justin Tucker,K,0,0%,0,0%,11,33%,1,Ravens,13.0,2024,193
Sanoussi Kane,SS,0,0%,0,0%,11,33%,1,Ravens,13.0,2024,193
Nick Moore,LS,0,0%,0,0%,10,30%,1,Ravens,13.0,2024,193
Jordan Stout,P,0,0%,0,0%,10,30%,1,Ravens,13.0,2024,193
Andrew Vorhees,G,0,0%,0,0%,6,18%,1,Ravens,13.0,2024,193
Ben Cleveland,G,0,0%,0,0%,6,18%,1,Ravens,13.0,2024,193
