Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Jameis Winston,CLE,3,11,0,6,13.0,2024,195
Jerome Ford,CLE,9,41,0,21,13.0,2024,195
Nick Chubb,CLE,9,21,0,10,13.0,2024,195
Kadarius Toney,CLE,1,3,0,3,13.0,2024,195
Elijah Moore,CLE,1,1,0,1,13.0,2024,195
Jerry Jeudy,CLE,0,0,0,0,13.0,2024,195
David Njoku,CLE,0,0,0,0,13.0,2024,195
Michael Woods II,CLE,0,0,0,0,13.0,2024,195
Jamari Thrash,CLE,0,0,0,0,13.0,2024,195
Blake Whiteheart,CLE,0,0,0,0,13.0,2024,195
Jordan Akins,CLE,0,0,0,0,13.0,2024,195
Bo Nix,DEN,3,4,0,6,13.0,2024,195
Jaleel McLaughlin,DEN,14,84,0,18,13.0,2024,195
Audric Estime,DEN,3,12,0,8,13.0,2024,195
Marvin Mims,DEN,1,4,0,4,13.0,2024,195
Javonte Williams,DEN,4,1,1,2,13.0,2024,195
Michael Burton,DEN,1,1,1,1,13.0,2024,195
Courtland Sutton,DEN,0,0,0,0,13.0,2024,195
Troy Franklin,DEN,0,0,0,0,13.0,2024,195
Lucas Krull,DEN,0,0,0,0,13.0,2024,195
Devaughn Vele,DEN,0,0,0,0,13.0,2024,195
Nate Adkins,DEN,0,0,0,0,13.0,2024,195
Adam Trautman,DEN,0,0,0,0,13.0,2024,195
