0,1,week,year,game_id
Won Toss,Lions,13.0,2024,180
Roof,dome,13.0,2024,180
Surface,fieldturf,13.0,2024,180
Duration,3:22,13.0,2024,180
Attendance,64275,13.0,2024,180
Vegas Line,Detroit Lions -9.5,13.0,2024,180
Over/Under,48.0 (under),13.0,2024,180
