Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Patrick Queen,PIT,0,9,9,100.0%,92.0,10.2,10.2,0.0,109.3,2.1,19.0,73.0,6,0,0,0.0,0,9,0,0.0%,13.0,2024,185
Cameron Sutton,PIT,0,7,5,71.4%,64.0,12.8,9.1,2.0,139.3,4.3,27.0,37.0,3,0,0,0.0,0,4,0,0.0%,13.0,2024,185
DeShon Elliott,PIT,0,5,4,80.0%,45.0,11.3,9.0,0.0,104.2,9.0,35.0,10.0,2,0,0,0.0,0,11,0,0.0%,13.0,2024,185
Donte Jackson,PIT,1,6,3,50.0%,26.0,8.7,4.3,1.0,61.8,10.3,16.0,10.0,0,0,0,0.0,0,0,1,100.0%,13.0,2024,185
Joey Porter Jr.,PIT,0,5,2,40.0%,33.0,16.5,6.6,0.0,62.9,6.8,17.0,16.0,0,0,0,0.0,0,5,0,0.0%,13.0,2024,185
Minkah Fitzpatrick,PIT,0,2,2,100.0%,22.0,11.0,11.0,0.0,112.5,10.5,21.0,1.0,3,0,0,0.0,0,6,0,0.0%,13.0,2024,185
Elandon Roberts,PIT,0,1,1,100.0%,16.0,16.0,16.0,0.0,118.7,9.0,9.0,7.0,3,1,1,0.0,2,1,0,0.0%,13.0,2024,185
Payton Wilson,PIT,0,1,1,100.0%,4.0,4.0,4.0,0.0,83.3,-5.0,-5.0,9.0,3,0,0,0.0,0,3,0,0.0%,13.0,2024,185
Beanie Bishop,PIT,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,5.0,5.0,2.0,0,0,0,0.0,0,2,0,0.0%,13.0,2024,185
T.J. Watt,PIT,0,0,0,,,,,,,,,,0,2,3,2.0,7,3,0,0.0%,13.0,2024,185
Nick Herbig,PIT,0,0,0,,,,,,,,,,0,2,1,1.0,4,2,1,33.3%,13.0,2024,185
Keeanu Benton,PIT,0,0,0,,,,,,,,,,0,2,1,0.0,3,1,0,0.0%,13.0,2024,185
Cameron Heyward,PIT,0,0,0,,,,,,,,,,0,0,1,1.0,2,5,0,0.0%,13.0,2024,185
Akeem Davis-Gaither,CIN,0,10,9,90.0%,100.0,11.1,10.0,0.0,108.3,0.1,6.0,94.0,2,0,1,0.0,1,13,2,13.3%,13.0,2024,185
Germaine Pratt,CIN,0,7,6,85.7%,82.0,13.7,11.7,0.0,115.5,3.7,23.0,59.0,3,1,1,0.0,2,13,1,7.1%,13.0,2024,185
Josh Newton,CIN,0,8,5,62.5%,121.0,24.2,15.1,1.0,145.8,9.9,68.0,53.0,0,0,0,0.0,0,4,1,20.0%,13.0,2024,185
Mike Hilton,CIN,0,4,3,75.0%,49.0,16.3,12.3,1.0,155.2,10.8,43.0,6.0,4,1,0,0.0,1,3,0,0.0%,13.0,2024,185
Cam Taylor-Britt,CIN,1,4,3,75.0%,26.0,8.7,6.5,1.0,91.7,0.8,-3.0,29.0,0,0,0,0.0,0,7,0,0.0%,13.0,2024,185
Joe Bachie,CIN,0,2,2,100.0%,13.0,6.5,6.5,0.0,93.7,-0.5,-1.0,14.0,0,0,0,0.0,0,1,1,50.0%,13.0,2024,185
Geno Stone,CIN,0,1,1,100.0%,23.0,23.0,23.0,0.0,118.7,14.0,14.0,9.0,3,0,0,0.0,0,7,4,36.4%,13.0,2024,185
Trey Hendrickson,CIN,0,0,0,,,,,,,,,,1,3,1,0.0,4,1,0,0.0%,13.0,2024,185
Joseph Ossai,CIN,0,0,0,,,,,,,,,,0,1,1,1.0,3,3,0,0.0%,13.0,2024,185
B.J. Hill,CIN,0,0,0,,,,,,,,,,0,1,1,1.0,3,6,0,0.0%,13.0,2024,185
Myles Murphy,CIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%,13.0,2024,185
Kris Jenkins,CIN,0,0,0,,,,,,,,,,0,0,1,0.0,1,6,0,0.0%,13.0,2024,185
Sam Hubbard,CIN,0,0,0,,,,,,,,,,1,0,1,0.0,1,2,0,0.0%,13.0,2024,185
Jordan Battle,CIN,0,0,0,,,,,,,,,,1,0,0,0.0,0,5,1,16.7%,13.0,2024,185
