Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Saints,-8.0,3.89,2.3,1.59,0.0,-13.85,-4.25,-8.94,0.0,2.2,-4.74,3.76,2.06,-0.2,1.32,13.0,2024,192
Rams,8.0,13.85,4.25,8.94,0.0,-3.89,-2.3,-1.59,0.0,-2.2,-3.76,4.74,0.2,-2.06,-1.32,13.0,2024,192
