Player,Pos,home_team,team,week,year,game_id
Brock Purdy,QB,0,49ers,13.0,2024,194
Christian McCaffrey,RB,0,49ers,13.0,2024,194
Kyle Juszczyk,FB,0,49ers,13.0,2024,194
Deebo Samuel,WR,0,49ers,13.0,2024,194
Jauan Jennings,WR,0,49ers,13.0,2024,194
George Kittle,TE,0,49ers,13.0,2024,194
Ben Bartch,OL,0,49ers,13.0,2024,194
Dominick Puni,OL,0,49ers,13.0,2024,194
Jaylon Moore,OL,0,49ers,13.0,2024,194
Colton McKivitz,OL,0,49ers,13.0,2024,194
Jake Brendel,OL,0,49ers,13.0,2024,194
Leonard Floyd,DL,0,49ers,13.0,2024,194
Maliek Collins,DL,0,49ers,13.0,2024,194
Sam Okuayinonu,DL,0,49ers,13.0,2024,194
Evan Anderson,DL,0,49ers,13.0,2024,194
De'Vondre Campbell,LB,0,49ers,13.0,2024,194
Fred Warner,LB,0,49ers,13.0,2024,194
Dee Winters,LB,0,49ers,13.0,2024,194
Renardo Green,CB,0,49ers,13.0,2024,194
Charvarius Ward,CB,0,49ers,13.0,2024,194
Malik Mustapha,S,0,49ers,13.0,2024,194
Ji'Ayir Brown,S,0,49ers,13.0,2024,194
