Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Anthony Richardson,IND,9,48,1,13,13.0,2024,189
Jonathan Taylor,IND,25,96,0,9,13.0,2024,189
Michael Pittman Jr.,IND,0,0,0,0,13.0,2024,189
Andrew Ogletree,IND,0,0,0,0,13.0,2024,189
Alec Pierce,IND,0,0,0,0,13.0,2024,189
Mo Alie-Cox,IND,0,0,0,0,13.0,2024,189
Will Mallory,IND,0,0,0,0,13.0,2024,189
Kylen Granson,IND,0,0,0,0,13.0,2024,189
Adonai Mitchell,IND,0,0,0,0,13.0,2024,189
Drake Maye,NWE,5,59,0,41,13.0,2024,189
Rhamondre Stevenson,NWE,18,73,0,32,13.0,2024,189
Antonio Gibson,NWE,7,62,1,15,13.0,2024,189
Kendrick Bourne,NWE,1,6,0,6,13.0,2024,189
Hunter Henry,NWE,0,0,0,0,13.0,2024,189
Austin Hooper,NWE,0,0,0,0,13.0,2024,189
Kayshon Boutte,NWE,0,0,0,0,13.0,2024,189
Demario Douglas,NWE,0,0,0,0,13.0,2024,189
Ja'Lynn Polk,NWE,0,0,0,0,13.0,2024,189
