Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Brock Purdy,SFO,1,1,13.0,2024,194
Jordan Mason,SFO,0,0,13.0,2024,194
Christian McCaffrey,SFO,0,0,13.0,2024,194
Isaac Guerendo,SFO,0,0,13.0,2024,194
Jauan Jennings,SFO,0,0,13.0,2024,194
Deebo Samuel,SFO,1,1,13.0,2024,194
George Kittle,SFO,0,0,13.0,2024,194
Ricky Pearsall,SFO,0,0,13.0,2024,194
Kyle Juszczyk,SFO,1,1,13.0,2024,194
Josh Allen,BUF,0,0,13.0,2024,194
Mitchell Trubisky,BUF,0,0,13.0,2024,194
James Cook,BUF,0,0,13.0,2024,194
Ray Davis,BUF,0,0,13.0,2024,194
Ty Johnson,BUF,0,0,13.0,2024,194
Curtis Samuel,BUF,0,0,13.0,2024,194
Dawson Knox,BUF,0,0,13.0,2024,194
Khalil Shakir,BUF,0,0,13.0,2024,194
Quintin Morris,BUF,0,0,13.0,2024,194
Amari Cooper,BUF,0,0,13.0,2024,194
Mack Hollins,BUF,0,0,13.0,2024,194
