Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Panthers,-3.0,1.71,5.15,-2.39,-4.18,-0.85,1.36,-4.68,10.11,-5.13,-6.96,5.36,1.73,-3.57,-1.69,13.0,2024,191
Buccaneers,3.0,0.85,-1.36,4.68,-10.11,-1.71,-5.15,2.39,4.18,5.13,-5.36,6.96,3.57,-1.73,1.69,13.0,2024,191
