Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Tony Pollard,TEN,8,35,0,1.0,19,2.4,16,2.0,1,8.0,13.0,2024,188
Will Levis,TEN,2,-3,0,0.0,-3,-1.5,0,0.0,0,,13.0,2024,188
Tyjae Spears,TEN,1,3,0,,2,2.0,1,1.0,0,,13.0,2024,188
Brian Robinson Jr.,WAS,16,103,1,4.0,76,4.8,27,1.7,0,,13.0,2024,188
Chris Rodriguez,WAS,13,94,1,5.0,43,3.3,51,3.9,0,,13.0,2024,188
Jayden Daniels,WAS,9,34,1,2.0,26,2.9,8,0.9,0,,13.0,2024,188
Jeremy McNichols,WAS,6,32,0,2.0,14,2.3,18,3.0,1,6.0,13.0,2024,188
Dyami Brown,WAS,1,4,0,0.0,1,1.0,3,3.0,0,,13.0,2024,188
