Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Nico Collins,HOU,11,8,119,0,5.0,63,7.9,56,7.0,8.0,0,,1,9.1,0,107.8,13.0,2024,190
Dalton Schultz,HOU,7,5,61,1,4.0,26,5.2,35,7.0,4.9,0,,0,0.0,0,137.5,13.0,2024,190
Joe Mixon,HOU,6,4,18,0,0.0,1,0.3,17,4.3,0.8,0,,1,16.7,0,70.1,13.0,2024,190
John Metchie,HOU,2,2,16,0,,15,7.5,1,0.5,7.5,0,,0,0.0,0,100.0,13.0,2024,190
Tank Dell,HOU,4,1,23,0,1.0,23,23.0,0,0.0,29.8,0,,0,0.0,0,51.0,13.0,2024,190
Dameon Pierce,HOU,1,1,1,0,,-1,-1.0,2,2.0,-1.0,0,,0,0.0,0,79.2,13.0,2024,190
Cade Stover,HOU,1,1,4,0,,4,4.0,0,0.0,4.0,0,,0,0.0,0,83.3,13.0,2024,190
Robert Woods,HOU,1,0,0,0,,0,,0,,22.0,0,,0,0.0,0,39.6,13.0,2024,190
Evan Engram,JAX,9,7,41,0,2.0,21,3.0,20,2.9,3.8,0,,0,0.0,0,85.6,13.0,2024,190
Parker Washington,JAX,12,6,103,1,5.0,67,11.2,36,6.0,10.2,0,,0,0.0,0,107.3,13.0,2024,190
Brian Thomas,JAX,10,4,76,1,3.0,20,5.0,56,14.0,21.0,0,,1,10.0,1,60.8,13.0,2024,190
Travis Etienne,JAX,3,3,12,0,0.0,-1,-0.3,13,4.3,-0.3,0,,0,0.0,0,83.3,13.0,2024,190
Devin Duvernay,JAX,4,2,23,0,2.0,2,1.0,21,10.5,14.8,0,,1,25.0,0,67.7,13.0,2024,190
Tank Bigsby,JAX,1,1,7,0,0.0,-1,-1.0,8,8.0,-1.0,0,,0,0.0,0,95.8,13.0,2024,190
Brenton Strange,JAX,2,1,14,0,1.0,-3,-3.0,17,17.0,7.0,1,1.0,0,0.0,0,72.9,13.0,2024,190
Luke Farrell,JAX,1,0,0,0,,0,,0,,7.0,0,,0,0.0,0,39.6,13.0,2024,190
