Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Caleb Williams,CHI,4,39,0,13,13.0,2024,180
D'Andre Swift,CHI,11,39,0,12,13.0,2024,180
D.J. Moore,CHI,0,0,0,0,13.0,2024,180
Keenan Allen,CHI,0,0,0,0,13.0,2024,180
Cole Kmet,CHI,0,0,0,0,13.0,2024,180
Rome Odunze,CHI,0,0,0,0,13.0,2024,180
Jared Goff,DET,1,1,0,1,13.0,2024,180
Penei Sewell,DET,0,0,0,0,13.0,2024,180
David Montgomery,DET,21,88,0,13,13.0,2024,180
Jahmyr Gibbs,DET,9,87,0,28,13.0,2024,180
Jameson Williams,DET,2,18,0,15,13.0,2024,180
Amon-Ra St. Brown,DET,0,0,0,0,13.0,2024,180
Tim Patrick,DET,0,0,0,0,13.0,2024,180
Brock Wright,DET,0,0,0,0,13.0,2024,180
Sam LaPorta,DET,0,0,0,0,13.0,2024,180
