#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,9:43,NYG 30,13,6:37,70,Touchdown,0,Giants,13.0,2024,181
2,2,11:44,NYG 40,1,0:15,0,Interception,0,Giants,13.0,2024,181
3,2,11:29,NYG 30,4,2:30,8,Punt,0,Giants,13.0,2024,181
4,2,7:15,DAL 44,3,1:08,2,Punt,0,Giants,13.0,2024,181
5,2,5:12,DAL 29,4,1:51,1,Field Goal,0,Giants,13.0,2024,181
6,2,1:50,NYG 14,3,0:21,-2,Punt,0,Giants,13.0,2024,181
7,2,1:05,NYG 11,6,1:05,18,End of Half,0,Giants,13.0,2024,181
8,3,15:00,NYG 30,3,1:20,8,Fumble,0,Giants,13.0,2024,181
9,3,11:37,NYG 30,3,2:15,-6,Punt,0,Giants,13.0,2024,181
10,3,4:23,NYG 30,10,5:49,41,Field Goal,0,Giants,13.0,2024,181
11,4,9:51,NYG 20,3,2:52,0,Punt,0,Giants,13.0,2024,181
12,4,4:39,NYG 20,8,2:21,80,Touchdown,0,Giants,13.0,2024,181
