#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,PHI 30,4,1:50,6,Punt,0,Eagles,13.0,2024,193
2,1,9:21,PHI 30,3,0:54,4,Punt,0,Eagles,13.0,2024,193
3,1,3:49,PHI 27,3,2:21,-8,Punt,0,Eagles,13.0,2024,193
4,2,14:49,PHI 20,4,2:33,21,Punt,0,Eagles,13.0,2024,193
5,2,10:55,BAL 49,6,2:51,49,Touchdown,0,Eagles,13.0,2024,193
6,2,6:02,PHI 32,9,4:02,68,Touchdown,0,Eagles,13.0,2024,193
7,2,0:03,PHI 30,1,0:03,-1,End of Half,0,Eagles,13.0,2024,193
8,3,9:55,PHI 37,3,1:39,-1,Punt,0,Eagles,13.0,2024,193
9,3,1:21,PHI 43,3,1:21,4,Punt,0,Eagles,13.0,2024,193
10,4,11:20,PHI 29,7,3:24,71,Touchdown,0,Eagles,13.0,2024,193
11,4,6:11,BAL 42,11,5:08,25,Field Goal,0,Eagles,13.0,2024,193
12,4,0:03,BAL 42,1,0:03,-1,End of Game,0,Eagles,13.0,2024,193
